,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_0.5,0.70038,0.83571,0.76316,0.79297,0.79110,0.81112,0.77646,0.75740,0.79623,0.74215,0.79413,0.76463,0.34616,0.74826
Q2_0.5,0.77140,0.78112,0.75481,0.76017,0.81184,0.77803,0.81691,0.76029,0.81618,0.76064,0.80701,0.77728,0.34616,0.76556
Q3_0.5,0.75908,0.73373,0.80128,0.80957,0.81205,0.79025,0.79967,0.80637,0.81143,0.79559,0.78532,0.78579,0.34616,0.81273
Q4_0.5,0.77509,0.76006,0.82187,0.80569,0.80703,0.80790,0.80063,0.82231,0.80099,0.77182,0.77372,0.74557,0.34616,0.78183
Q1_Q2_0.75,0.66248,0.72245,0.67739,0.74854,0.72958,0.76748,0.72783,0.72941,0.71606,0.62220,0.75232,0.75845,0.36686,0.71187
Q1_Q3_0.75,0.68493,0.74447,0.74768,0.76936,0.77795,0.78954,0.79481,0.73868,0.76731,0.67824,0.74890,0.77725,0.34616,0.71772
Q1_Q4_0.75,0.62851,0.70672,0.73056,0.70449,0.78172,0.73697,0.75178,0.73373,0.76150,0.70562,0.71788,0.74281,0.34616,0.71663
Q2_Q3_0.75,0.70516,0.59994,0.79136,0.77619,0.76278,0.79461,0.82242,0.78612,0.81708,0.69879,0.77043,0.77983,0.35204,0.81251
Q2_Q4_0.75,0.64167,0.61811,0.76860,0.79931,0.75853,0.77800,0.76489,0.79293,0.78599,0.71371,0.74255,0.75394,0.34616,0.77144
Q3_Q4_0.75,0.67218,0.68081,0.77723,0.79066,0.80000,0.77725,0.78082,0.77691,0.77213,0.63574,0.74423,0.73502,0.35673,0.75722
Q1_0.75,0.66939,0.82542,0.77951,0.78344,0.79256,0.74469,0.78177,0.77570,0.78035,0.68468,0.79915,0.75095,0.34616,0.76805
Q2_0.75,0.76257,0.74283,0.78730,0.76370,0.78204,0.78032,0.79085,0.77636,0.77736,0.77558,0.77376,0.77510,0.35323,0.76765
Q3_0.75,0.77992,0.68191,0.80668,0.79235,0.77805,0.81558,0.79752,0.80250,0.80564,0.78482,0.74032,0.80016,0.34616,0.80732
Q4_0.75,0.79257,0.67745,0.78252,0.78232,0.77568,0.78065,0.80334,0.79197,0.78001,0.70638,0.74623,0.76566,0.34384,0.78247
Q1_Q2_1.0,0.49068,0.65539,0.51843,0.55672,0.61151,0.56472,0.66574,0.56262,0.60640,0.52030,0.63594,0.63349,0.38925,0.57288
Q1_Q3_1.0,0.58233,0.71835,0.68803,0.72068,0.72367,0.69127,0.74135,0.69992,0.75619,0.65613,0.73690,0.75069,0.34616,0.65323
Q1_Q4_1.0,0.60241,0.59913,0.62015,0.71299,0.66286,0.48810,0.60388,0.63606,0.65607,0.68092,0.70128,0.67124,0.42312,0.63118
Q2_Q3_1.0,0.70643,0.52291,0.77207,0.76202,0.76677,0.75150,0.74331,0.77746,0.79757,0.65383,0.74129,0.73708,0.35368,0.76845
Q2_Q4_1.0,0.57708,0.56184,0.72165,0.72182,0.74477,0.68174,0.75552,0.70732,0.74031,0.62453,0.72210,0.69584,0.44081,0.74298
Q3_Q4_1.0,0.56043,0.27470,0.74224,0.69019,0.71338,0.70018,0.75040,0.71010,0.77090,0.38754,0.75059,0.72081,0.39196,0.65923
Q1_1.0,0.62528,0.82120,0.68700,0.75550,0.70896,0.61870,0.75638,0.72365,0.72129,0.67713,0.77045,0.74505,0.34616,0.66085
Q2_1.0,0.75390,0.69608,0.77276,0.76094,0.76682,0.78190,0.79376,0.76650,0.76076,0.78829,0.76171,0.79368,0.37858,0.76782
Q3_1.0,0.73570,0.67856,0.80168,0.76867,0.80931,0.80610,0.78209,0.80652,0.80586,0.73215,0.77409,0.76743,0.35673,0.79068
Q4_1.0,0.70011,0.58423,0.73416,0.74199,0.73345,0.69997,0.75613,0.73561,0.74575,0.70075,0.71891,0.73844,0.34616,0.69465
