,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.78705,0.81677,0.80636,0.84130,0.80909,0.81897,0.83358,0.81097,0.81692,0.80871,0.79165,0.80046,0.30940,0.81101
Q1_Q3_0.25,0.74301,0.78500,0.82213,0.82571,0.82714,0.81963,0.82092,0.81093,0.81691,0.80478,0.82367,0.79998,0.31098,0.80839
Q1_Q4_0.25,0.77086,0.79556,0.81764,0.82159,0.83580,0.81180,0.81909,0.82926,0.82843,0.78451,0.80854,0.80353,0.31314,0.80724
Q2_Q3_0.25,0.82678,0.78027,0.81451,0.83538,0.82877,0.80720,0.83867,0.83391,0.83362,0.80297,0.81872,0.82405,0.34616,0.81916
Q2_Q4_0.25,0.80762,0.72418,0.82196,0.80949,0.81688,0.80481,0.83892,0.82407,0.81448,0.80508,0.82113,0.81665,0.34616,0.81694
Q3_Q4_0.25,0.80127,0.74305,0.80668,0.83151,0.82872,0.83839,0.83685,0.82154,0.84089,0.80175,0.82693,0.80378,0.34616,0.79465
Q1_0.25,0.82391,0.82667,0.80912,0.81136,0.81680,0.82645,0.81344,0.81892,0.81642,0.81684,0.82221,0.81417,0.31590,0.81403
Q2_0.25,0.81046,0.81931,0.84002,0.83957,0.85032,0.82924,0.83047,0.84472,0.84073,0.80017,0.82640,0.82728,0.34616,0.81925
Q3_0.25,0.80178,0.75816,0.82667,0.83392,0.84979,0.82173,0.83347,0.84792,0.83608,0.78945,0.82393,0.83530,0.34616,0.83149
Q4_0.25,0.81608,0.75495,0.81328,0.82653,0.84151,0.83346,0.83830,0.83370,0.85308,0.78200,0.83159,0.81394,0.34616,0.81808
Q1_Q2_0.5,0.70981,0.74456,0.77905,0.82118,0.81869,0.82290,0.83181,0.80825,0.81639,0.74141,0.77787,0.81171,0.31590,0.77388
Q1_Q3_0.5,0.76838,0.80431,0.81201,0.81995,0.83188,0.84702,0.83239,0.82655,0.84220,0.78808,0.81301,0.81236,0.31098,0.81730
Q1_Q4_0.5,0.73521,0.69948,0.78052,0.83135,0.81193,0.82474,0.82868,0.79422,0.82384,0.77176,0.72389,0.72479,0.31098,0.78924
Q2_Q3_0.5,0.77164,0.68033,0.80733,0.80719,0.82878,0.73658,0.84537,0.81814,0.81369,0.81980,0.79314,0.79770,0.34616,0.83310
Q2_Q4_0.5,0.74752,0.68718,0.77122,0.81194,0.82868,0.71850,0.82246,0.79435,0.82139,0.75458,0.81160,0.76354,0.34616,0.77791
Q3_Q4_0.5,0.79837,0.67079,0.74254,0.79082,0.80199,0.81378,0.80515,0.77847,0.82348,0.67962,0.75400,0.73413,0.34616,0.72801
Q1_0.5,0.73001,0.81911,0.79295,0.82281,0.82142,0.59626,0.83709,0.82268,0.82004,0.78545,0.80160,0.79224,0.31590,0.78055
Q2_0.5,0.78005,0.75054,0.82639,0.82849,0.82664,0.80434,0.83141,0.83506,0.82627,0.80092,0.82466,0.82668,0.30289,0.81902
Q3_0.5,0.81408,0.75784,0.82163,0.81899,0.82879,0.82740,0.79993,0.79953,0.80901,0.78081,0.80633,0.82622,0.34616,0.82424
Q4_0.5,0.80950,0.70004,0.76057,0.82352,0.82899,0.83634,0.82904,0.80387,0.84647,0.74326,0.73179,0.75203,0.34616,0.74937
Q1_Q2_0.75,0.68866,0.66926,0.68079,0.78166,0.81275,0.79832,0.80082,0.72853,0.78964,0.62154,0.79169,0.80597,0.31590,0.71294
Q1_Q3_0.75,0.68895,0.74557,0.73158,0.77604,0.80638,0.78152,0.82189,0.76207,0.80092,0.72726,0.79830,0.80311,0.30940,0.72724
Q1_Q4_0.75,0.70705,0.65863,0.70395,0.76332,0.78469,0.76771,0.77213,0.71216,0.79306,0.70483,0.66531,0.66434,0.31098,0.73009
Q2_Q3_0.75,0.69340,0.51268,0.81393,0.81014,0.82590,0.77488,0.81552,0.83004,0.81793,0.75438,0.79839,0.79868,0.34616,0.81723
Q2_Q4_0.75,0.68576,0.55720,0.70747,0.77133,0.78253,0.75033,0.81343,0.72720,0.79190,0.64341,0.71395,0.68651,0.34616,0.70305
Q3_Q4_0.75,0.73800,0.47245,0.55516,0.70911,0.69072,0.74905,0.72342,0.56477,0.71169,0.46139,0.57128,0.46556,0.34616,0.61890
Q1_0.75,0.71179,0.81432,0.75483,0.83235,0.82479,0.80070,0.83583,0.78227,0.83183,0.69223,0.80629,0.80858,0.31590,0.75228
