,RD,ZR,Mean,KNN,MF,Mice,MisF,XGB,OT,HI,GAIN,Mi,NMi,CSDI
Bank,0.7780269723272003,-0.003927646629198929,0.0,0.8362221566904576,0.7587754880069364,0.8669407596138383,0.8842554313230357,0.8547732916395587,0.7679649754504345,0.862691597868376,0.8200446093772402,0.8870534164020919,0.8874426371152273,0.7859665556760093
Cali,0.7992015763233102,-5.853982445074226e-05,0.0,0.8123011908665096,0.6305809370481161,0.7965698394990645,0.8838825910644044,0.8051212498547718,0.43793013183037743,0.8717115772360111,0.8237060498413212,0.7002181212800626,0.6663316443526356,0.8043993843092909
Climate,0.8160613512928199,0.000381540458377442,0.0,0.8161979222729577,0.8184882358331566,0.8046315475651895,0.8099273906271443,0.6027242055839487,0.8181441091452856,0.8139196292175832,0.8135576253261496,0.8063771803323899,0.8075109451092605,0.774030512642883
Concre,0.6901385537332285,0.00012049067317796997,0.0,0.79592956296008,0.6419352337588294,0.754926855541932,0.7663093348792905,0.7502078008775135,0.6547643992604378,0.7714977712582655,0.6174524010328165,0.7693277024568784,0.7742799456396632,0.6430339113798482
Qsar,0.589029477451905,0.00013831221344387138,0.0,0.7931702843201489,0.5723247143277981,0.6230555164380671,0.6988064087938957,0.5656389695208739,0.41890343858522006,0.6568236126443753,0.37856944063700515,0.6044511102223445,0.6119330769237619,0.5214012781917463
Red,0.8081693440014753,0.0004670107398231305,0.0,0.8568339281587516,0.8184892748098409,0.8489778297255572,0.8922752652512326,0.8644988796598616,0.749315249733475,0.8769577707664936,0.8572239941592162,0.8830337741428929,0.8845953693533973,0.8103088895640571
Sonar,0.8307214055687936,-0.00011063409095203589,0.0,0.8991552234026369,0.8662922091820822,0.8170385066180816,0.9219519510545069,0.7915587554435636,0.8141127321845248,0.9031431592750743,0.8824437236841444,0.8929311169551694,0.9038671348450495,0.8133372441089074
White,0.8078298565436601,-0.0004748197003346267,0.0,0.8559323880642203,0.814970922292391,0.8612331101946369,0.8812229767467962,0.5031328984240165,0.7122480895146611,0.8748034669035845,0.8528471388544803,0.8648598485186249,0.8637660308406522,0.8300033049306869
Yacht,0.8042614374880295,-0.004811252243246881,0.0,0.8628553358249039,0.8219751623847553,0.8127636445886441,0.8437925479448982,0.8317863120017238,0.8063508882297793,0.8506253603619885,0.5003460717463033,0.8417690587675797,0.8384065047327155,0.6950051725870852
Yeast,0.8252363021069502,-0.0008379138176210419,0.0,0.8578215250879031,0.6116526862482413,0.8014756196996139,0.8665058404084892,0.7676696333094639,0.5732152265793358,0.8673803878896367,0.591142471543487,0.5852826553008585,0.5881999429983711,0.6228901966594507
