,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,0.690559760983388,0.012884496702124907,0.7000990243615106,0.02103742301413436
Q1_Q3_0.25,0.6757481737246274,0.00904145862745756,0.6852995728413638,0.026172159911162146
Q1_Q4_0.25,0.7065139803639017,0.012525798905903926,0.7148248241281018,0.03739580459150522
Q2_Q3_0.25,0.6682699069104665,0.00537332051456279,0.6753510755942319,0.025722048744035473
Q2_Q4_0.25,0.685491481141068,0.012559156650691891,0.6981894529366699,0.044264922813015535
Q3_Q4_0.25,0.6863477055792175,0.013964101756121325,0.6980056762985674,0.019732768293589338
Q1_0.25,0.6791644075813433,0.01446640790640244,0.6834618125401043,0.02432782755727928
Q2_0.25,0.6611597251322596,0.010095160013744902,0.6667287474720045,0.016365701947090274
Q3_0.25,0.6607896830353182,0.005972358707752734,0.6668484516798948,0.02432752533235178
Q4_0.25,0.6948066707324425,0.009872428270346291,0.7049569975133172,0.037389601070092295
Q1_Q2_0.5,0.6944869279647079,0.007309017492411939,0.7013810234946692,0.03017368407450617
Q1_Q3_0.5,0.684430688156515,0.00857438796063709,0.6923814169129787,0.022867813078706316
Q1_Q4_0.5,0.7489888227642014,0.018929227312543456,0.7549336666975263,0.026359269126403576
Q2_Q3_0.5,0.6792812750998621,0.011029784018503533,0.6857567148536606,0.02224682748537009
Q2_Q4_0.5,0.7262481367253074,0.014865086198010108,0.7387755742535884,0.040787574362879726
Q3_Q4_0.5,0.7154322649173388,0.005064461549289098,0.724232796817272,0.01936505764504054
Q1_0.5,0.6835118870179742,0.013416780964448347,0.6929238713012641,0.020814919382214334
Q2_0.5,0.6607517111803671,0.008816813842122117,0.6657676719085084,0.022615978711825416
Q3_0.5,0.6678145054064435,0.011223087629870272,0.6749833818410682,0.02576012595836315
Q4_0.5,0.725471507144257,0.010051558121630864,0.7372660435541352,0.04255181210158771
Q1_Q2_0.75,0.7321081060299699,0.008043744424463714,0.740698505103883,0.01909194609288958
Q1_Q3_0.75,0.6966009067937663,0.004585720413076321,0.7097748893379089,0.019129233983514835
Q1_Q4_0.75,0.7545883564038448,0.007643959486260412,0.7637370238492039,0.029025615884745403
Q2_Q3_0.75,0.6870060413140406,0.01066142149776624,0.6959899996998498,0.02877375437970742
Q2_Q4_0.75,0.7329366622184283,0.01575070857815881,0.738339945547657,0.030347993862120216
Q3_Q4_0.75,0.7844498103799099,0.02382196334920299,0.7936199344671219,0.0474341239386787
Q1_0.75,0.7123419097666336,0.007037952856866916,0.718393324231821,0.031399593186809634
Q2_0.75,0.6685067728912018,0.0056998921812505985,0.6759971628603682,0.026782752179216298
Q3_0.75,0.6614934783601747,0.00548260914883531,0.6692141996615544,0.022997536656933673
Q4_0.75,0.7254691895551983,0.010742904245078183,0.7378726758460621,0.02624627705229387
Q1_Q2_1.0,0.7849502050123831,0.007326810854108099,0.7876658183465868,0.025204839808083728
Q1_Q3_1.0,0.738894314817899,0.00843092356760281,0.7420093139724077,0.03171130182440695
Q1_Q4_1.0,0.8275579012301615,0.009601083140837538,0.8267334147805778,0.043131437230330874
Q2_Q3_1.0,0.6891449184731679,0.0036209571501344294,0.6986209855863278,0.02904671180845004
Q2_Q4_1.0,0.7904067338144629,0.006544454771408334,0.7957361167419692,0.0516244579218396
Q3_Q4_1.0,0.8997196998734223,0.008121068709770751,0.9011522829680363,0.039840990174469834
Q1_1.0,0.7290835541992194,0.009325858383993964,0.7344483353875176,0.03303071352494267
Q2_1.0,0.6749796228945012,0.00611049835233193,0.6826968378779131,0.025908950054812613
Q3_1.0,0.6701780242942968,0.008277695569470167,0.6779536260290349,0.022073394372055008
Q4_1.0,0.8038620306988381,0.009566313580817689,0.8087258818784662,0.050561103612408564
