,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.104827985,0.0023149934,0.076784536,0.0021674952,0.10570941,0.0041766916,0.07777176,0.0034678716
Q1_Q3_0.25,0.105780385,0.0025794874,0.07504283,0.0015610451,0.10664817,0.005427393,0.07594601,0.0035611975
Q1_Q4_0.25,0.14545302,0.0038508663,0.09950638,0.0008640502,0.14459094,0.014475768,0.10008347,0.0053429087
Q2_Q3_0.25,0.06254981,0.0018026271,0.04947739,0.001285217,0.060357135,0.004010313,0.048116863,0.0024646234
Q2_Q4_0.25,0.17602423,0.0023294291,0.11672483,0.0022743258,0.1774524,0.012075215,0.119739756,0.008264182
Q3_Q4_0.25,0.17630853,0.003470878,0.12041011,0.0035722826,0.17754355,0.015074049,0.123522684,0.010288619
Q1_0.25,0.10685418,0.0018866581,0.078291036,0.00082667574,0.10899917,0.00863249,0.08037492,0.005512879
Q2_0.25,0.06418083,0.0026189778,0.049638994,0.002195936,0.06236563,0.0032250055,0.049413912,0.0022345413
Q3_0.25,0.061339915,0.0015945741,0.049158834,0.0013509551,0.05931716,0.0018711652,0.048032083,0.0016464529
Q4_0.25,0.23526116,0.006036599,0.18236895,0.0030142919,0.23157339,0.020854503,0.1814932,0.0069735995
Q1_Q2_0.5,0.11930064,0.0017793596,0.08911904,0.0016482841,0.11877704,0.0036326358,0.088841856,0.0031197106
Q1_Q3_0.5,0.10832409,0.0014644322,0.07929423,0.001299645,0.1088932,0.0033087432,0.07935859,0.0028223824
Q1_Q4_0.5,0.14587474,0.0016383892,0.10073912,0.0005538508,0.14550085,0.0062454166,0.10059593,0.0026689372
Q2_Q3_0.5,0.06544,0.0013302405,0.05095727,0.0010491116,0.064471915,0.002976527,0.050435405,0.0019221478
Q2_Q4_0.5,0.17875668,0.002431378,0.12057787,0.001677414,0.17795241,0.008344462,0.120611235,0.0070442045
Q3_Q4_0.5,0.18846443,0.0048454665,0.13549599,0.0030534063,0.18659505,0.017448604,0.13527866,0.0077602034
Q1_0.5,0.120742105,0.000604253,0.08973118,0.00080176344,0.12144395,0.004196023,0.090523295,0.002861111
Q2_0.5,0.06675424,0.002799988,0.05210793,0.002370381,0.06574455,0.0047431896,0.05208946,0.0037585036
Q3_0.5,0.06334691,0.0014215189,0.05103997,0.0011624112,0.06291439,0.0018344164,0.05060224,0.0012701394
Q4_0.5,0.23608431,0.0028325003,0.1887893,0.0034967256,0.23474681,0.003772084,0.18898436,0.0072711827
Q1_Q2_0.75,0.1373601,0.0016137598,0.1052957,0.0012663598,0.13677132,0.0051535466,0.1051089,0.003080393
Q1_Q3_0.75,0.12693596,0.0015193416,0.09409648,0.0013246228,0.1271343,0.006385368,0.09516449,0.0061844615
Q1_Q4_0.75,0.14580068,0.00094253983,0.099416606,0.0005933693,0.14463109,0.0038932299,0.098699704,0.002500719
Q2_Q3_0.75,0.06839785,0.0007553826,0.053505294,0.0006303293,0.066991135,0.00157466,0.052728377,0.0017441567
Q2_Q4_0.75,0.18801045,0.0024587058,0.12780313,0.0015527152,0.18623233,0.011062836,0.12713756,0.0074044243
Q3_Q4_0.75,0.20305383,0.0022183126,0.15594469,0.0028037392,0.20029052,0.007968989,0.15384486,0.006214351
Q1_0.75,0.1354053,0.0017935856,0.10329622,0.0021306444,0.13473801,0.004115425,0.103011884,0.0029147654
Q2_0.75,0.07138233,0.0018877827,0.056285094,0.0016528787,0.068104364,0.006210097,0.054298766,0.0044439165
Q3_0.75,0.068078354,0.0015958063,0.054756533,0.0017284446,0.0655056,0.0022948214,0.052778702,0.0013800398
Q4_0.75,0.25465822,0.002640401,0.20754147,0.0023855832,0.25233874,0.010481437,0.206062,0.0053010653
Q1_Q2_1.0,0.5906641,0.007004213,0.45916516,0.005346764,0.5009804,0.04553438,0.39634812,0.03583482
Q1_Q3_1.0,0.58202255,0.00821666,0.43706495,0.0048415796,0.49200755,0.043127064,0.37503296,0.033208683
Q1_Q4_1.0,0.23088951,0.004044758,0.19906089,0.0033514882,0.224588,0.004559387,0.19409291,0.0043330556
Q2_Q3_1.0,0.0747113,0.001430015,0.05858587,0.0012279198,0.07272025,0.0030296105,0.057200514,0.0025107616
Q2_Q4_1.0,0.2009563,0.00281592,0.13958403,0.0022571348,0.19923806,0.007215962,0.13822499,0.004376467
Q3_Q4_1.0,0.22799698,0.0014059234,0.18583366,0.0007536478,0.22629745,0.005638624,0.1846753,0.0034097917
Q1_1.0,0.6710774,0.008924236,0.551983,0.0069919396,0.560938,0.053164717,0.46423817,0.048316088
Q2_1.0,0.072842196,0.0015158134,0.056618385,0.0010733596,0.070525266,0.004895131,0.056049388,0.0033979793
Q3_1.0,0.070802025,0.0014099695,0.057031535,0.0012069611,0.06790871,0.0036662817,0.054673202,0.0028259228
Q4_1.0,0.26552176,0.0022409905,0.22183761,0.001667448,0.26455158,0.0056730974,0.22164004,0.003115124
