,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.08862946,0.003183871,0.066709675,0.0029202935,0.088814296,0.0041673006,0.06704674,0.0032534355
Q1_Q3_0.25,0.08011377,0.001535718,0.058541607,0.00059896905,0.07981876,0.0031320583,0.058354676,0.0015962464
Q1_Q4_0.25,0.12044635,0.0024991452,0.09199152,0.0015950283,0.120288804,0.0018006244,0.09220602,0.0009300959
Q2_Q3_0.25,0.052051235,0.0021075725,0.03837188,0.002144639,0.05204896,0.0022708673,0.038342215,0.0023074865
Q2_Q4_0.25,0.10215075,0.002916976,0.068286516,0.0012811075,0.1025515,0.0043984633,0.06832287,0.0020690176
Q3_Q4_0.25,0.1045057,0.0042503085,0.071593955,0.004288296,0.10349935,0.0056181834,0.071239024,0.0043408675
Q1_0.25,0.105484344,0.004062013,0.0842558,0.0036386645,0.10553946,0.0039279293,0.08432196,0.004192619
Q2_0.25,0.053970963,0.0029614747,0.039255027,0.0020697673,0.053500533,0.003809003,0.038926706,0.0022544404
Q3_0.25,0.047462493,0.0018979405,0.034666248,0.0012725544,0.046477806,0.0010582955,0.034355067,0.0013095591
Q4_0.25,0.13796087,0.002604848,0.10395889,0.0028657925,0.13688198,0.00589307,0.103414,0.00496781
Q1_Q2_0.5,0.10189271,0.0035145632,0.08006728,0.0030429075,0.10197462,0.0044755596,0.080060214,0.003796567
Q1_Q3_0.5,0.09086397,0.004370555,0.06608206,0.002785337,0.09164916,0.004638028,0.06654604,0.002708329
Q1_Q4_0.5,0.12674713,0.0014466894,0.099465,0.000651853,0.12711331,0.0019638475,0.0998279,0.0011272364
Q2_Q3_0.5,0.058439903,0.003626929,0.041935183,0.0025797656,0.058184337,0.0039186906,0.041739367,0.002335119
Q2_Q4_0.5,0.11066468,0.0014066993,0.073727004,0.0010086547,0.1100833,0.0042508426,0.07356804,0.00196805
Q3_Q4_0.5,0.11765025,0.0015146004,0.08291685,0.0013597027,0.11714603,0.0036639527,0.08234863,0.0027699706
Q1_0.5,0.11232182,0.005336986,0.09165816,0.0050443294,0.1121449,0.0042623905,0.09154476,0.0038668325
Q2_0.5,0.056507707,0.0017142158,0.041466486,0.0014751644,0.05734118,0.0021729837,0.041822072,0.0016769615
Q3_0.5,0.051442683,0.00219077,0.03726227,0.0015995966,0.05213313,0.0023136626,0.03769712,0.0019138313
Q4_0.5,0.14725009,0.0031243765,0.114391506,0.0034964613,0.14662449,0.004075768,0.11381449,0.0034856645
Q1_Q2_0.75,0.12868184,0.0019990776,0.10637357,0.0008120842,0.12896499,0.0020840215,0.10654169,0.0013206382
Q1_Q3_0.75,0.097811535,0.0047058836,0.0718944,0.0032434366,0.098041944,0.0034825732,0.07215576,0.0029822357
Q1_Q4_0.75,0.13779917,0.0016351199,0.11124319,0.0015700207,0.13745616,0.0018401603,0.11102412,0.0017618072
Q2_Q3_0.75,0.06373058,0.0041377856,0.04580525,0.0034140155,0.063644946,0.0045715054,0.045668717,0.0036199973
Q2_Q4_0.75,0.11913772,0.0009700763,0.07925547,0.00043898635,0.1189608,0.002999341,0.07925858,0.0019531182
Q3_Q4_0.75,0.13895044,0.0021153472,0.103592694,0.0015743205,0.13827005,0.004990281,0.10307344,0.003754359
Q1_0.75,0.12519602,0.004210828,0.10556887,0.0034456698,0.1251913,0.0032788652,0.10565239,0.003537768
Q2_0.75,0.061181147,0.0023034196,0.04500066,0.0013985436,0.061361976,0.0020486738,0.045172352,0.0009862911
Q3_0.75,0.05247597,0.002380229,0.039370473,0.002163423,0.05235266,0.0025283473,0.039182395,0.0026199787
Q4_0.75,0.16806735,0.005533818,0.1374625,0.0055610524,0.16810699,0.0072183604,0.13751328,0.0063746795
Q1_Q2_1.0,0.17925647,0.0064068786,0.15234235,0.004861088,0.1788775,0.0063080667,0.15207732,0.0049057333
Q1_Q3_1.0,0.11859119,0.008942111,0.08861332,0.0069089225,0.11875711,0.0101904385,0.088684656,0.0076011205
Q1_Q4_1.0,0.14438681,0.0005570043,0.11780747,0.00032208633,0.14409633,0.0023396737,0.11756952,0.0015271273
Q2_Q3_1.0,0.07730192,0.002660336,0.055520855,0.0015760381,0.0772912,0.0024693557,0.05558566,0.0016997552
Q2_Q4_1.0,0.13843569,0.0052224686,0.09336422,0.00324699,0.13773923,0.0054593007,0.093019724,0.0037341379
Q3_Q4_1.0,0.1851652,0.0018651299,0.14933296,0.0016457104,0.18459427,0.0031651817,0.14904043,0.0011553445
Q1_1.0,0.14986844,0.0030797152,0.1295919,0.002584889,0.14991657,0.0016692841,0.1295313,0.0019380761
Q2_1.0,0.06762354,0.0021873456,0.049963877,0.0019165138,0.06763416,0.0027297223,0.049729098,0.00248718
Q3_1.0,0.053752474,0.0027440616,0.040392257,0.002261403,0.054166008,0.0032919869,0.040865835,0.0025111008
Q4_1.0,0.19075325,0.0035728058,0.1580408,0.0030955765,0.19053438,0.0047199517,0.15788615,0.0034289754
