,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,0.7872458952044823,0.010061590244467776,0.7847386311884632,0.015506497276460557
Q1_Q3_0.25,0.7863812502463821,0.004768034506533962,0.785446578363018,0.015540209751456306
Q1_Q4_0.25,0.7974732636133682,0.009826418409531038,0.7930928933567788,0.02193136645810602
Q2_Q3_0.25,0.7778711336849897,0.011886713422259325,0.7737768067571313,0.01408135222911809
Q2_Q4_0.25,0.7910388844719457,0.011632659915218274,0.7916834768973896,0.015122640416331904
Q3_Q4_0.25,0.7920656847384931,0.014766646840019453,0.7884810155145401,0.012733713768446097
Q1_0.25,0.7796349529652834,0.008215159421314958,0.7803408892647655,0.015111482351659673
Q2_0.25,0.7705983078696655,0.0031947023589015493,0.7718213065981926,0.012270844223304581
Q3_0.25,0.77439624175995,0.008621303202624171,0.7737978467174319,0.015284287117409543
Q4_0.25,0.7795453348764118,0.009316135587360299,0.7765371277082028,0.013499765253539948
Q1_Q2_0.5,0.8090573553551575,0.006358803032749645,0.8095563317216596,0.016563331564490514
Q1_Q3_0.5,0.8033117272556985,0.004395511295065479,0.8039061978555203,0.015078561571223382
Q1_Q4_0.5,0.8156252147493156,0.008232598080629178,0.8137110543072147,0.011935237756731656
Q2_Q3_0.5,0.7971943434660167,0.00585996535958498,0.7939273002283889,0.01232742579575941
Q2_Q4_0.5,0.7962560885111859,0.0132548846406222,0.7916675913158194,0.01542513630588877
Q3_Q4_0.5,0.8009607823430069,0.0018573109035417777,0.7984908010098274,0.018169330201160152
Q1_0.5,0.7917889887151341,0.008615280431500984,0.7867266349768061,0.0111458840408186
Q2_0.5,0.7796576494728983,0.00724596553883527,0.7776160717491629,0.010970474216135952
Q3_0.5,0.7797349396148345,0.007436382541147966,0.7760704402031277,0.012927569201645582
Q4_0.5,0.793740267662776,0.007733442172107126,0.7914616068664955,0.018699283128798067
Q1_Q2_0.75,0.8326794873928629,0.009568849709807474,0.8331004184243745,0.018992974282140612
Q1_Q3_0.75,0.8178575445540893,0.005962319097331756,0.8181269072247437,0.013549981966792721
Q1_Q4_0.75,0.8449501691619549,0.004823645759164537,0.8431119036529047,0.02082340516878195
Q2_Q3_0.75,0.7923823454916324,0.009228709217598396,0.7891680265091938,0.0148648738282997
Q2_Q4_0.75,0.8233674944122409,0.013582330951010116,0.8171880623440456,0.008726969148934227
Q3_Q4_0.75,0.8119558785902194,0.004354576413725059,0.8099308289534962,0.01899712455744788
Q1_0.75,0.8033184381144112,0.0053653067039176475,0.8003981067631379,0.0188513551656542
Q2_0.75,0.7923846234762977,0.015529449512477362,0.7857801428193019,0.008644558701552429
Q3_0.75,0.7887089863711001,0.010144329707271398,0.7866095220280378,0.015806378181746045
Q4_0.75,0.8031355096554652,0.01563252793904563,0.8014154836611013,0.005926668931148537
Q1_Q2_1.0,0.8622888823160098,0.0069775633010035355,0.8589171231691994,0.020646489056032655
Q1_Q3_1.0,0.8243308257016635,0.005604697323653321,0.8218594138917228,0.018096472254161906
Q1_Q4_1.0,0.8757643895485812,0.007394880850832587,0.8730035440275683,0.016859384755067694
Q2_Q3_1.0,0.8014318482614506,0.005594215637520294,0.7987119783458221,0.009072619471949917
Q2_Q4_1.0,0.8225663645394897,0.008509022409190487,0.8188543851826596,0.02716084455372568
Q3_Q4_1.0,0.8564078878386946,0.014277963972497719,0.8509823545229752,0.02929751578826669
Q1_1.0,0.8217768713797362,0.007147497384873671,0.8203033612407775,0.015998257701916558
Q2_1.0,0.7949544035059777,0.0054741618739826805,0.7918022831427127,0.017042052016455488
Q3_1.0,0.778531797291801,0.0054689353075904395,0.7779523429843392,0.01847303687756232
Q4_1.0,0.8122979037374343,0.013344144716737266,0.8082092340078368,0.017347382457983083
