,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.58853 ± 0.095,0.61866 ± 0.063,0.63947 ± 0.094,0.63947 ± 0.094,0.63947 ± 0.094,0.61757 ± 0.080,0.63947 ± 0.094,0.61757 ± 0.080,0.63947 ± 0.094,0.62581 ± 0.101,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.61757 ± 0.080
0.2,0.57138 ± 0.067,0.58567 ± 0.074,0.63645 ± 0.066,0.61569 ± 0.044,0.63645 ± 0.066,0.61407 ± 0.047,0.62597 ± 0.054,0.60042 ± 0.053,0.62597 ± 0.054,0.61407 ± 0.047,0.47716 ± 0.007,0.47769 ± 0.006,0.47769 ± 0.006,0.61407 ± 0.047
0.3,0.54766 ± 0.092,0.57138 ± 0.067,0.54364 ± 0.062,0.51460 ± 0.047,0.54364 ± 0.062,0.54713 ± 0.092,0.54364 ± 0.062,0.54364 ± 0.062,0.54364 ± 0.062,0.49985 ± 0.048,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.56188 ± 0.084
0.4,0.58405 ± 0.075,0.55314 ± 0.040,0.54870 ± 0.074,0.53285 ± 0.080,0.54870 ± 0.074,0.53285 ± 0.080,0.54870 ± 0.074,0.49985 ± 0.048,0.53285 ± 0.080,0.53285 ± 0.080,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.59139 ± 0.072
0.5,0.51570 ± 0.048,0.67897 ± 0.043,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47716 ± 0.007,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006
0.6,0.54131 ± 0.086,0.59283 ± 0.026,0.47769 ± 0.006,0.47718 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.50037 ± 0.047,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006
0.7,0.47769 ± 0.006,0.72132 ± 0.135,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006
0.8,0.47716 ± 0.007,0.82877 ± 0.081,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006
