,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.79242 ± 0.069,0.78916 ± 0.090,0.79655 ± 0.070,0.80099 ± 0.072,0.79655 ± 0.070,0.79655 ± 0.070,0.79655 ± 0.070,0.78693 ± 0.084,0.79655 ± 0.070,0.78887 ± 0.091,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.77860 ± 0.083
0.2,0.81503 ± 0.071,0.75604 ± 0.064,0.78389 ± 0.056,0.76975 ± 0.085,0.78389 ± 0.056,0.78794 ± 0.059,0.79482 ± 0.076,0.79821 ± 0.084,0.78681 ± 0.054,0.79082 ± 0.064,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.77959 ± 0.060
0.3,0.75613 ± 0.078,0.71759 ± 0.072,0.76987 ± 0.064,0.74112 ± 0.053,0.76987 ± 0.064,0.76409 ± 0.046,0.76606 ± 0.051,0.75289 ± 0.044,0.77446 ± 0.056,0.75713 ± 0.064,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.74172 ± 0.076
0.4,0.77177 ± 0.087,0.68129 ± 0.051,0.77485 ± 0.047,0.77366 ± 0.048,0.77526 ± 0.055,0.78181 ± 0.055,0.78996 ± 0.059,0.82355 ± 0.059,0.78996 ± 0.059,0.77899 ± 0.054,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.77781 ± 0.058
0.5,0.68705 ± 0.094,0.77448 ± 0.081,0.51845 ± 0.034,0.55058 ± 0.051,0.52387 ± 0.039,0.54828 ± 0.053,0.50571 ± 0.037,0.52205 ± 0.035,0.55802 ± 0.046,0.56412 ± 0.066,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.51193 ± 0.046
0.6,0.74724 ± 0.099,0.67229 ± 0.082,0.71147 ± 0.086,0.72356 ± 0.093,0.71147 ± 0.086,0.70491 ± 0.068,0.69724 ± 0.083,0.71074 ± 0.075,0.70849 ± 0.082,0.68195 ± 0.060,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.67708 ± 0.080
0.7,0.53045 ± 0.043,0.76533 ± 0.069,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006
0.8,0.57652 ± 0.063,0.73885 ± 0.044,0.48292 ± 0.015,0.51145 ± 0.061,0.48242 ± 0.015,0.48292 ± 0.015,0.48088 ± 0.015,0.47193 ± 0.010,0.48243 ± 0.014,0.48141 ± 0.015,0.47769 ± 0.006,0.47769 ± 0.006,0.47769 ± 0.006,0.50988 ± 0.063
