,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.79242,0.78916,0.79655,0.80099,0.79655,0.79655,0.79655,0.78693,0.79655,0.78887,0.47769,0.47769,0.47769,0.77860
0.2,0.81503,0.75604,0.78389,0.76975,0.78389,0.78794,0.79482,0.79821,0.78681,0.79082,0.47769,0.47769,0.47769,0.77959
0.3,0.75613,0.71759,0.76987,0.74112,0.76987,0.76409,0.76606,0.75289,0.77446,0.75713,0.47769,0.47769,0.47769,0.74172
0.4,0.77177,0.68129,0.77485,0.77366,0.77526,0.78181,0.78996,0.82355,0.78996,0.77899,0.47769,0.47769,0.47769,0.77781
0.5,0.68705,0.77448,0.51845,0.55058,0.52387,0.54828,0.50571,0.52205,0.55802,0.56412,0.47769,0.47769,0.47769,0.51193
0.6,0.74724,0.67229,0.71147,0.72356,0.71147,0.70491,0.69724,0.71074,0.70849,0.68195,0.47769,0.47769,0.47769,0.67708
0.7,0.53045,0.76533,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769
0.8,0.57652,0.73885,0.48292,0.51145,0.48242,0.48292,0.48088,0.47193,0.48243,0.48141,0.47769,0.47769,0.47769,0.50988
