,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.653259550324274,0.026776537002583436,0.5441033367550802,0.05551991885715455
Q1_Q3_0.25,0.6731461409328119,0.049421124522361165,0.604069098896314,0.07156151442197464
Q1_Q4_0.25,0.5697560474999923,0.054676177057567145,0.49301250473664265,0.029009790719585423
Q2_Q3_0.25,0.7122717819601381,0.03838588737149495,0.602038834770328,0.0515770760124766
Q2_Q4_0.25,0.6296500121751513,0.06476405134580367,0.5294088040554591,0.06896859383884273
Q3_Q4_0.25,0.6568113569235572,0.03650413236889098,0.5441033367550802,0.05551991885715455
Q1_0.25,0.6774308452408222,0.042290542952185525,0.5935002786126358,0.06867536093947088
Q2_0.25,0.704483198672906,0.05008651992957912,0.595185658636485,0.06755907308382068
Q3_0.25,0.7231684025551208,0.043882147646451056,0.6555817482720115,0.09299914756469219
Q4_0.25,0.6562405680731616,0.039227662187687404,0.5634157115535416,0.07821963367503511
Q1_Q2_0.5,0.5906115224492987,0.02205995296496254,0.5703423365423896,0.08646909365210853
Q1_Q3_0.5,0.6535143474996872,0.018275899945325476,0.5802883415761382,0.09977139561229798
Q1_Q4_0.5,0.5006635826039296,0.01113694974979226,0.4776858435681965,0.006069967429577366
Q2_Q3_0.5,0.6655002998103264,0.0432544571598681,0.6004180588238436,0.053291103935436096
Q2_Q4_0.5,0.5906115224492987,0.02205995296496254,0.5294088040554591,0.06896859383884273
Q3_Q4_0.5,0.580115516524011,0.019474991753021777,0.5698207485968666,0.08707498749016242
Q1_0.5,0.5729464735987813,0.04272058680792188,0.547601074572704,0.08786968528426042
Q2_0.5,0.6817907585860936,0.0318017780217006,0.556632770779872,0.07866002045928124
Q3_0.5,0.6783504061171578,0.02716810326006868,0.6684306578964494,0.07989596155199637
Q4_0.5,0.6643117068938869,0.03943360814441787,0.6000559207564446,0.09229200531451735
Q1_Q2_0.75,0.4773655293779311,0.001642527687711916,0.4776858435681965,0.006069967429577366
Q1_Q3_0.75,0.5062052585089445,0.026320993036585173,0.4776858435681965,0.006069967429577366
Q1_Q4_0.75,0.4773655293779311,0.001642527687711916,0.4776858435681965,0.006069967429577366
Q2_Q3_0.75,0.6398038198641373,0.03564573550522724,0.567243455469398,0.05972399491248026
Q2_Q4_0.75,0.4773655293779311,0.001642527687711916,0.5003725771244952,0.04728107433398308
Q3_Q4_0.75,0.48843419310666175,0.021702867896900093,0.4776858435681965,0.006069967429577366
Q1_0.75,0.5541823504662267,0.03177029081150579,0.5003725771244953,0.04728107433398308
Q2_0.75,0.614570749901841,0.016932387679747772,0.5333369664184745,0.04854879553778897
Q3_0.75,0.6807493921370832,0.04912815193533814,0.5953690533930778,0.05481489157118872
Q4_0.75,0.4773655293779311,0.001642527687711916,0.4776858435681965,0.006069967429577366
Q1_Q2_1.0,0.4773655293779311,0.001642527687711916,0.4776858435681965,0.006069967429577366
Q1_Q3_1.0,0.49482052794260295,0.013952765715202273,0.5225703196131295,0.06111331847169001
Q1_Q4_1.0,0.4773655293779311,0.001642527687711916,0.4776858435681965,0.006069967429577366
Q2_Q3_1.0,0.598455810963196,0.036794500814659584,0.5524943943563903,0.07204043010262141
Q2_Q4_1.0,0.4773655293779311,0.001642527687711916,0.4776858435681965,0.006069967429577366
Q3_Q4_1.0,0.4773655293779311,0.001642527687711916,0.4776858435681965,0.006069967429577366
Q1_1.0,0.5185687153601464,0.015910469979294958,0.4776858435681965,0.006069967429577366
Q2_1.0,0.6191113401445824,0.025451009828638727,0.5333369664184745,0.04854879553778897
Q3_1.0,0.6692549659236197,0.04084191852847345,0.6091285920247997,0.038252104664448505
Q4_1.0,0.4773655293779311,0.001642527687711916,0.4776858435681965,0.006069967429577366
