,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.8379114,0.0016487963,0.8294616,0.0017119292,0.83780015,0.0057915496,0.82932603,0.0059181503
Q1_Q3_0.25,0.80734175,0.001116031,0.7940782,0.0011362127,0.8064183,0.005935579,0.79323703,0.00619087
Q1_Q4_0.25,0.7492467,0.003251415,0.7179546,0.0037710536,0.7497442,0.0124410475,0.7185253,0.014537732
Q2_Q3_0.25,0.7616267,0.0014671176,0.7494467,0.0016971861,0.76148903,0.004995906,0.74931026,0.005767341
Q2_Q4_0.25,0.7029208,0.003683467,0.67564356,0.004210066,0.7030531,0.011063476,0.6756412,0.01265984
Q3_Q4_0.25,0.655741,0.0013740308,0.63126385,0.0012954596,0.6558967,0.004671148,0.63176346,0.004480849
Q1_0.25,0.876135,0.0012602456,0.8701475,0.0013403826,0.87646484,0.004342141,0.87039584,0.004835591
Q2_0.25,0.80109996,0.0018936603,0.7921944,0.0020412467,0.79977936,0.0050559244,0.7908174,0.0055272803
Q3_0.25,0.72155076,0.0020342076,0.70821035,0.0020128058,0.7213055,0.009093267,0.70814055,0.009388573
Q4_0.25,0.58554083,0.0033949576,0.5561406,0.0033490097,0.5848099,0.0125382785,0.5559295,0.012404076
Q1_Q2_0.5,0.83824146,0.0008309714,0.829758,0.0008796934,0.838424,0.0038611891,0.8299244,0.004064347
Q1_Q3_0.5,0.8059864,0.00087568787,0.7926351,0.00090538315,0.80543625,0.0037034275,0.7921742,0.0038558678
Q1_Q4_0.5,0.7501524,0.0014616112,0.71902853,0.0015858972,0.75052726,0.004696756,0.7193668,0.0049856617
Q2_Q3_0.5,0.7620691,0.00084567664,0.74998724,0.0008769106,0.76169044,0.0029547103,0.74957746,0.0030868573
Q2_Q4_0.5,0.7038813,0.0014453741,0.6770342,0.0017866968,0.7035282,0.0055679223,0.67678833,0.0068151364
Q3_Q4_0.5,0.6567974,0.00041743432,0.6325113,0.00023596792,0.65771824,0.0018661558,0.63340825,0.0014545873
Q1_0.5,0.875353,0.0005436769,0.8692773,0.000598886,0.875577,0.0022931823,0.8694917,0.0025572015
Q2_0.5,0.7991954,0.0011175799,0.7901497,0.0011655448,0.79848254,0.0043069506,0.7893847,0.004456134
Q3_0.5,0.71991044,0.0010478852,0.70652604,0.001019096,0.7206079,0.003805385,0.70734775,0.0036889198
Q4_0.5,0.5887308,0.0019639141,0.5601251,0.0021275284,0.59012234,0.0077057974,0.5613526,0.008077244
Q1_Q2_0.75,0.8382827,0.0006432908,0.8298464,0.000675519,0.83807313,0.0022748902,0.8295744,0.0023810377
Q1_Q3_0.75,0.8050724,0.0005671535,0.79172575,0.00061052025,0.80520236,0.0019326296,0.79191715,0.0020858455
Q1_Q4_0.75,0.7514183,0.0004291296,0.7207875,0.0005759209,0.7516576,0.0016215487,0.72095025,0.0021502136
Q2_Q3_0.75,0.76206887,0.00077945006,0.74995387,0.0008003976,0.7617112,0.0029052433,0.74963236,0.0029691535
Q2_Q4_0.75,0.70402277,0.00088655186,0.6774127,0.0010530973,0.7039244,0.0033762308,0.6772846,0.0038856228
Q3_Q4_0.75,0.6568152,0.0005862357,0.63192856,0.00074481074,0.65707624,0.00218392,0.63222677,0.0027099475
Q1_0.75,0.87500066,0.00083157344,0.8688196,0.0008943937,0.87558115,0.002647205,0.86939543,0.0027804328
Q2_0.75,0.79852414,0.00039029113,0.78943694,0.0004295538,0.7980384,0.0015239075,0.7889162,0.0016885429
Q3_0.75,0.72025627,0.0009887024,0.70689607,0.00096433406,0.7204419,0.0044066296,0.70716614,0.0043865805
Q4_0.75,0.5865811,0.0020177541,0.557549,0.0023200035,0.5868031,0.0073214155,0.55766267,0.008517155
Q1_Q2_1.0,0.8383239,0.00071852497,0.8298913,0.0007637045,0.838151,0.0025270348,0.8296472,0.0026552726
Q1_Q3_1.0,0.80533636,0.000803831,0.7920142,0.0008235181,0.80533695,0.0029923616,0.792065,0.0030835224
Q1_Q4_1.0,0.75113773,0.0009917989,0.7202886,0.0012109288,0.7511417,0.003111093,0.72021073,0.003922296
Q2_Q3_1.0,0.7619747,0.0005598597,0.7497918,0.0005684403,0.76172125,0.0021937876,0.7495908,0.002238498
Q2_Q4_1.0,0.7043601,0.00089772796,0.67781097,0.001178477,0.7038219,0.0031191588,0.677189,0.0041186865
Q3_Q4_1.0,0.65664476,0.0004742728,0.6321268,0.0006651478,0.65705013,0.0017342117,0.63253367,0.0024033734
Q1_1.0,0.87551105,0.0002925896,0.86944944,0.00030396078,0.8755007,0.0010915846,0.86937475,0.0011118866
Q2_1.0,0.7987011,0.00080891344,0.7896316,0.0008876841,0.7982054,0.002426468,0.7890809,0.0026619642
Q3_1.0,0.72007763,0.00100408,0.7066336,0.0009614229,0.72047913,0.004242902,0.7071866,0.0040445277
Q4_1.0,0.58787596,0.0017281404,0.55911213,0.0018716597,0.58802867,0.006335843,0.55915636,0.006882735
