,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
0.1,0.9588918605776288,0.003523518152451665,0.9586741075106884,0.011656513992478947
0.2,0.9160204761480912,0.004219451962452117,0.9019753641191748,0.014527631647735073
0.3,0.8560528943887767,0.00798820591294517,0.856573145009721,0.007668251570351517
0.4,0.8368278645909164,0.0040369288941509,0.8274674621387641,0.03413221733929202
0.5,0.792376224568919,0.03413873660122145,0.7990851476765828,0.040240005423644774
0.6,0.7058394633191643,0.009211135465647655,0.698912372964559,0.02460583902344469
0.7,0.693463939693029,0.010000898309875939,0.6789714850748012,0.022594058057020153
0.8,0.4963968673606264,0.04149760744986816,0.4917651666984451,0.03906055971409434
0.9,0.5039798973075305,0.03304001778483434,0.4670406523799063,0.03301459379678931
