,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.24825713,0.004035778,0.1939826,0.003263063,0.24626239,0.014612623,0.19273153,0.011217922
Q1_Q3_0.25,0.3403321,0.0038506135,0.26142475,0.002337534,0.3375609,0.014206605,0.25942746,0.008589457
Q1_Q4_0.25,0.48653036,0.0047007375,0.3746851,0.006065621,0.4865005,0.017153597,0.3744661,0.022801824
Q2_Q3_0.25,0.3832578,0.003705119,0.32790127,0.0026807573,0.3823534,0.015712056,0.3273862,0.011893907
Q2_Q4_0.25,0.51904154,0.006648184,0.44208425,0.0071323556,0.5168567,0.020681102,0.43965587,0.022989495
Q3_Q4_0.25,0.56293523,0.0046743588,0.5037677,0.004888991,0.56517124,0.017041374,0.50650376,0.017604839
Q1_0.25,0.1547957,0.0008966559,0.11788891,0.0013463899,0.15915516,0.0040174504,0.12104265,0.0065902476
Q2_0.25,0.3096779,0.0025070584,0.26180822,0.0022636936,0.30588973,0.011693271,0.25878137,0.0108323125
Q3_0.25,0.44761664,0.004312942,0.39587003,0.0035029496,0.4448132,0.017088998,0.3935185,0.013594886
Q4_0.25,0.6688532,0.0042187124,0.62265056,0.00411951,0.6700811,0.012497466,0.6240282,0.012158594
Q1_Q2_0.5,0.2444994,0.0016920683,0.19072774,0.0015383941,0.24396834,0.006463652,0.19076058,0.00581385
Q1_Q3_0.5,0.33691677,0.004043295,0.25907043,0.0038975873,0.33616352,0.013880285,0.25847834,0.01295227
Q1_Q4_0.5,0.47829413,0.005409777,0.36656827,0.007483965,0.47977456,0.019965187,0.3680719,0.027635192
Q2_Q3_0.5,0.38390976,0.0045163543,0.32852373,0.0036260593,0.3830081,0.018923625,0.32791442,0.015599908
Q2_Q4_0.5,0.5150688,0.002947919,0.43817264,0.0031091012,0.51597756,0.010418433,0.4394533,0.010919993
Q3_Q4_0.5,0.5632361,0.0035717096,0.50525993,0.003100607,0.5664501,0.014210872,0.5082716,0.012932668
Q1_0.5,0.15942754,0.0028471474,0.120865665,0.002426548,0.16275467,0.008854692,0.12356287,0.008129317
Q2_0.5,0.3066659,0.00249544,0.26030496,0.0018122399,0.30589986,0.010106104,0.26011592,0.0077427947
Q3_0.5,0.4455463,0.0032382908,0.39443573,0.0025931469,0.44695735,0.016030705,0.3958345,0.013077994
Q4_0.5,0.66324425,0.0032102691,0.618718,0.0029602665,0.6652122,0.011852065,0.6210169,0.011414341
Q1_Q2_0.75,0.24529418,0.0013525923,0.19161756,0.0015264938,0.24511519,0.004787344,0.19180784,0.005245628
Q1_Q3_0.75,0.3369754,0.0036112224,0.26071686,0.0035095625,0.3358377,0.012928264,0.25963223,0.012431201
Q1_Q4_0.75,0.48107582,0.003999909,0.36911583,0.005347988,0.48171225,0.012693968,0.36997128,0.01865921
Q2_Q3_0.75,0.38329783,0.002513529,0.32775074,0.0019102087,0.382648,0.010062727,0.32730514,0.00796126
Q2_Q4_0.75,0.5137963,0.005114355,0.43661514,0.0052306177,0.5162269,0.019189099,0.43905511,0.019891834
Q3_Q4_0.75,0.5632217,0.0035109883,0.50471693,0.0031374828,0.5660576,0.012999289,0.50745714,0.012170481
Q1_0.75,0.15788016,0.0013880025,0.12013507,0.0011644238,0.16055188,0.0029219913,0.12200838,0.0032646584
Q2_0.75,0.30624536,0.0011346148,0.260226,0.00091603625,0.30559823,0.0040740916,0.2597987,0.0030939349
Q3_0.75,0.44742832,0.0034928222,0.3957168,0.0029187077,0.44563752,0.0140894875,0.3940964,0.01235527
Q4_0.75,0.66145384,0.0044468767,0.6172347,0.0045376373,0.6634897,0.016012505,0.61945844,0.016739894
Q1_Q2_1.0,0.24535194,0.0017517186,0.19160655,0.0017771241,0.24475212,0.0062484597,0.19145466,0.0062735714
Q1_Q3_1.0,0.3364169,0.0032812604,0.25948897,0.0031334984,0.33542302,0.011968942,0.25872028,0.011128545
Q1_Q4_1.0,0.48076645,0.004643019,0.36860874,0.00590625,0.4811886,0.016569505,0.36942938,0.021427544
Q2_Q3_1.0,0.38300827,0.0020479246,0.32778588,0.0014936527,0.3829162,0.009387552,0.32768017,0.0075114816
Q2_Q4_1.0,0.51336515,0.0050430177,0.43637878,0.0051031434,0.51582974,0.01804598,0.43898836,0.01851091
Q3_Q4_1.0,0.5628714,0.002903485,0.5045864,0.002724913,0.56557,0.010862704,0.5071763,0.0106092235
Q1_1.0,0.15843053,0.0018449178,0.12062714,0.0015643027,0.16157429,0.005934696,0.12296114,0.005312099
Q2_1.0,0.3072104,0.0011070125,0.26073065,0.00086625,0.3063783,0.0043957485,0.26022372,0.0032764645
Q3_1.0,0.4462152,0.00344425,0.39496803,0.002669007,0.44649905,0.014229233,0.39516243,0.011970556
Q4_1.0,0.6615351,0.0039936323,0.6170987,0.0040604877,0.6635491,0.014065091,0.61934173,0.014678968
