,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.092856005,0.004998194,0.048427638,0.0027992083,0.13171987,0.011100398,0.10253825,0.0092027355
Q1_Q3_0.25,0.1078079,0.006544804,0.056202434,0.0037232582,0.13693619,0.007144612,0.10668218,0.0047689914
Q1_Q4_0.25,0.16069548,0.0031023114,0.088030376,0.0031709506,0.21370669,0.004944725,0.1685895,0.004425345
Q2_Q3_0.25,0.07223712,0.006552004,0.044273935,0.0025779698,0.08096463,0.0061496515,0.06085372,0.0051575187
Q2_Q4_0.25,0.11013399,0.00581931,0.059556056,0.0026098222,0.15810728,0.012956358,0.11755421,0.0072868895
Q3_Q4_0.25,0.10664008,0.0046126824,0.0590877,0.0019810773,0.16317575,0.019062094,0.12464143,0.014189994
Q1_0.25,0.09142349,0.002994704,0.044700116,0.0012012164,0.15210763,0.01159662,0.1249861,0.010289019
Q2_0.25,0.06583886,0.0065675033,0.035956576,0.003129363,0.067189254,0.004629318,0.050150752,0.0038669335
Q3_0.25,0.0625125,0.0049511674,0.03772815,0.0022692748,0.06957294,0.003631227,0.05426387,0.003720105
Q4_0.25,0.11773672,0.0036557473,0.06087183,0.0008792466,0.22422317,0.009136346,0.18678455,0.014217349
Q1_Q2_0.5,0.13181973,0.004979942,0.07536956,0.0027142437,0.17790595,0.01363686,0.14263926,0.012421558
Q1_Q3_0.5,0.13334942,0.003660107,0.08043368,0.003925159,0.16621843,0.008745275,0.13110754,0.006851166
Q1_Q4_0.5,0.20577994,0.012428287,0.15494181,0.014811008,0.23580757,0.010204068,0.19720784,0.010351236
Q2_Q3_0.5,0.110626385,0.0021337322,0.07255195,0.002220465,0.09024282,0.0035803115,0.07069926,0.0027505474
Q2_Q4_0.5,0.1360557,0.005870864,0.0808587,0.0029119567,0.20373544,0.012455157,0.14949825,0.011072414
Q3_Q4_0.5,0.1451303,0.0028287969,0.09313563,0.0028242916,0.21809211,0.013499668,0.17186162,0.012686654
Q1_0.5,0.12520652,0.0054819654,0.06763635,0.004333711,0.19051608,0.00796245,0.16239846,0.0068874145
Q2_0.5,0.07622183,0.009014225,0.04568904,0.0038381508,0.0782005,0.0104094045,0.058491565,0.0068531483
Q3_0.5,0.09093794,0.0058704936,0.058412828,0.0024030523,0.08465169,0.0066931816,0.06546533,0.00547659
Q4_0.5,0.15023394,0.006128786,0.08883728,0.0029908163,0.2719718,0.017276308,0.23448846,0.015552074
Q1_Q2_0.75,0.23146856,0.017311485,0.19024031,0.018740878,0.2571396,0.00610148,0.2173907,0.0041989414
Q1_Q3_0.75,0.19588321,0.0048023066,0.15157387,0.003551795,0.23392348,0.00237417,0.18220797,0.0036333897
Q1_Q4_0.75,0.2530151,0.0029434287,0.21421532,0.0044181156,0.26880383,0.0104090795,0.23018248,0.013976737
Q2_Q3_0.75,0.11261745,0.0053047296,0.08491224,0.002031328,0.10596423,0.007743827,0.08293308,0.005872865
Q2_Q4_0.75,0.1926134,0.005057901,0.14072078,0.004013491,0.23932382,0.0118386205,0.17760737,0.009691661
Q3_Q4_0.75,0.26293144,0.0024556995,0.21517488,0.0014808648,0.27720085,0.01029618,0.22688732,0.009677936
Q1_0.75,0.1717301,0.009492672,0.11414896,0.009026611,0.2734348,0.008756335,0.24664931,0.008017358
Q2_0.75,0.10466655,0.004843417,0.068237916,0.0014152705,0.086148575,0.006707768,0.065326564,0.0036696028
Q3_0.75,0.11767451,0.004335421,0.081098184,0.0035944644,0.09457247,0.0051425328,0.07428461,0.0034322415
Q4_0.75,0.19481416,0.0055141663,0.12952244,0.0032355448,0.32095122,0.012239204,0.28588217,0.010671147
Q1_Q2_1.0,0.40145668,0.0028522627,0.35845318,0.002845562,0.39495692,0.0064975084,0.35724133,0.0058492976
Q1_Q3_1.0,0.3901019,0.0036532609,0.3074882,0.0035297284,0.38429338,0.0109816855,0.304126,0.009616738
Q1_Q4_1.0,0.30672243,0.0017733985,0.2731674,0.0013284528,0.30404863,0.0042490615,0.27093774,0.0035314157
Q2_Q3_1.0,0.14147767,0.00831165,0.11024412,0.0053496384,0.14073387,0.011929556,0.10991319,0.009175493
Q2_Q4_1.0,0.28520352,0.005232423,0.21556897,0.003222577,0.29157633,0.0071131336,0.2225885,0.0072920895
Q3_Q4_1.0,0.404437,0.0034567912,0.35621944,0.004227105,0.4050471,0.007884136,0.35725075,0.007993033
Q1_1.0,0.40724725,0.007083292,0.36900237,0.008866827,0.4128569,0.005754032,0.38058543,0.0051221275
Q2_1.0,0.13246164,0.0075796815,0.099612325,0.0035706686,0.10697918,0.0106249945,0.08337067,0.0084706815
Q3_1.0,0.15808904,0.0053322227,0.12064016,0.004261498,0.09937741,0.0065784627,0.07911206,0.005095331
Q4_1.0,0.37797529,0.010640992,0.32684365,0.0096706655,0.3890109,0.012761329,0.35356063,0.011149898
