,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.3,0.40061 ± 0.008,0.59023 ± 0.011,0.29039 ± 0.005,0.30449 ± 0.006,0.25396 ± 0.009,0.26481 ± 0.008,0.26389 ± 0.009,0.30116 ± 0.006,0.25200 ± 0.011,0.54751 ± 0.015,0.27218 ± 0.012,0.26644 ± 0.006,0.40681 ± 0.017,0.30800 ± 0.009
0.5,0.40899 ± 0.003,0.59061 ± 0.007,0.29478 ± 0.004,0.33613 ± 0.012,0.29404 ± 0.012,0.33901 ± 0.011,0.31143 ± 0.018,0.31085 ± 0.005,0.29158 ± 0.015,0.55959 ± 0.009,0.28270 ± 0.005,0.27918 ± 0.006,0.40565 ± 0.011,0.31139 ± 0.006
0.7,0.41197 ± 0.003,0.58846 ± 0.005,0.29735 ± 0.003,0.32411 ± 0.006,0.31480 ± 0.016,0.36625 ± 0.044,0.34016 ± 0.011,0.31239 ± 0.004,0.33328 ± 0.015,0.58124 ± 0.015,0.46151 ± 0.318,0.29642 ± 0.002,0.41025 ± 0.007,0.31214 ± 0.002
