,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.8438051598168037,0.026194618672128907,0.8195793347712016,0.024942681781208988
Q1_Q3_0.25,0.8369811554700177,0.04131402457853484,0.786284835410315,0.03248821204305946
Q1_Q4_0.25,0.8346500561251791,0.04545557570257855,0.7465035929694699,0.053517614598889075
Q2_Q3_0.25,0.825158784618354,0.03849630194491489,0.7839358939221641,0.013961214223666692
Q2_Q4_0.25,0.8334749308871329,0.03402201463532377,0.7553473695566904,0.03186772792554966
Q3_Q4_0.25,0.8247035350044427,0.03851366200049239,0.7469187938962332,0.030434128101873868
Q1_0.25,0.8415316738328726,0.03857135078463364,0.8248768314951773,0.044218705297073245
Q2_0.25,0.8342325725759926,0.028317471851192873,0.8253138605217508,0.03413172708335557
Q3_0.25,0.8296341283235119,0.04006868488552683,0.8060889790526347,0.00849083513726051
Q4_0.25,0.832425446960508,0.038311227156153316,0.7763433202276586,0.041357793747918085
Q1_Q2_0.5,0.831563583914912,0.041519662270304146,0.7829140645711739,0.018669396655354782
Q1_Q3_0.5,0.8320340098494885,0.04094338094347343,0.7515386040110001,0.03018627116302173
Q1_Q4_0.5,0.8198747007171955,0.03634361366557101,0.6925196704115364,0.04213989649921347
Q2_Q3_0.5,0.8154544153674241,0.052667667047860876,0.7477567607999365,0.016337461248217677
Q2_Q4_0.5,0.8157516641543896,0.02570888850547143,0.6649241004576247,0.030286463651760097
Q3_Q4_0.5,0.8208855463297299,0.018185545430471968,0.6391801377208738,0.028135332966646227
Q1_0.5,0.8394586446522204,0.0312526531700014,0.8322613417139214,0.05076833652444495
Q2_0.5,0.8398058883576491,0.03399101167377921,0.8022568612839833,0.035654694838100354
Q3_0.5,0.8187015804048002,0.03910347627261336,0.7819413724288504,0.01999220370156714
Q4_0.5,0.8198242579821414,0.03213846435870785,0.7035316698174383,0.05954094672987401
Q1_Q2_0.75,0.8079527493395344,0.04204049193156897,0.7935890098909791,0.02543000885239447
Q1_Q3_0.75,0.8117829295526677,0.03036802182502547,0.7316519309322985,0.02194573212929577
Q1_Q4_0.75,0.7560191682663056,0.0345293696379612,0.5948534092324949,0.04430006361165753
Q2_Q3_0.75,0.8124577600121338,0.02536964359691971,0.7218953144779844,0.018504331441447367
Q2_Q4_0.75,0.7849049107891071,0.027840602131949683,0.5754240905197155,0.030511129146476003
Q3_Q4_0.75,0.7280682705811008,0.0171058316514995,0.5085157079854652,0.016711319509767814
Q1_0.75,0.8366652943177437,0.035326189402566294,0.8193488089197245,0.04335297899157741
Q2_0.75,0.843956751806294,0.0271621857133172,0.7876386455929705,0.031198651765175334
Q3_0.75,0.8224761426935053,0.03423640725459571,0.7563649728323577,0.01639340829528981
Q4_0.75,0.8016092797656957,0.040297633096316274,0.5830576421032758,0.02972447733917272
Q1_Q2_1.0,0.7472917994264358,0.04539687228160692,0.7922386586640752,0.03401185751803085
Q1_Q3_1.0,0.8101576637542051,0.026599119248423092,0.710260179310217,0.03428062755562472
Q1_Q4_1.0,0.5199983303878442,0.04857808746094892,0.5197783980594114,0.03609200734749185
Q2_Q3_1.0,0.808187060832099,0.013301091014042563,0.70586226013142,0.030260941897604306
Q2_Q4_1.0,0.6267569322726448,0.05207942329294783,0.46444927886746346,0.03739345329184721
Q3_Q4_1.0,0.27998559393678163,0.019942034916044293,0.34048029803273855,0.02304360454426429
Q1_1.0,0.830742914818823,0.033485653603843445,0.812132114741934,0.043131100613061336
Q2_1.0,0.8303457744332412,0.02411871839899201,0.778336383357769,0.03079307048540507
Q3_1.0,0.8225167287455083,0.024270598711770154,0.7231436238470323,0.021286134339571647
Q4_1.0,0.6250293771637414,0.04299047000748391,0.47664324822044823,0.03527713844819671
