,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.079745635,0.0012224206,0.05459808,0.0007896748,0.09139445,0.0029908067,0.06590946,0.0016706812
Q1_Q3_0.25,0.0818922,0.0017346302,0.055922925,0.0011206085,0.08828464,0.0009964296,0.0637977,0.0005410409
Q1_Q4_0.25,0.12925169,0.0021714848,0.0782997,0.0010293806,0.14251137,0.005693762,0.088912025,0.0026842619
Q2_Q3_0.25,0.053310562,0.0009927244,0.038530834,0.00065486564,0.053849436,0.001299979,0.041049007,0.0010111178
Q2_Q4_0.25,0.16522229,0.0025823123,0.09519184,0.0008740003,0.18963902,0.013645477,0.11118953,0.008452778
Q3_Q4_0.25,0.17215459,0.004920425,0.1030428,0.002985188,0.19192348,0.015164395,0.11869061,0.00705208
Q1_0.25,0.08430753,0.0023610245,0.057590358,0.0013045906,0.09435502,0.0043694912,0.06944282,0.0032295105
Q2_0.25,0.048577346,0.0012760297,0.034861475,0.0006854976,0.051103376,0.0020542257,0.038432207,0.0020440244
Q3_0.25,0.055369157,0.00059963163,0.041144203,0.00088535144,0.055832554,0.0013075807,0.04344637,0.0012271446
Q4_0.25,0.22504802,0.0029761791,0.15263706,0.0030104048,0.25311908,0.012175891,0.17764513,0.0092542535
Q1_Q2_0.5,0.0988979,0.00088531995,0.06980626,0.0006055551,0.10767706,0.0045876564,0.07862709,0.004003187
Q1_Q3_0.5,0.09420093,0.0012778913,0.064798616,0.00093434163,0.10236285,0.0029481966,0.07363923,0.0022067293
Q1_Q4_0.5,0.14257853,0.0015323396,0.08724766,0.0009663043,0.14625731,0.0055728126,0.091172166,0.003021002
Q2_Q3_0.5,0.056764983,0.0011283399,0.041957393,0.0010095988,0.05777476,0.0021050703,0.044442452,0.0017503512
Q2_Q4_0.5,0.1860484,0.004269635,0.10825946,0.0030840791,0.19514574,0.012005948,0.11617658,0.007676764
Q3_Q4_0.5,0.19749175,0.0026641085,0.123385094,0.0016231518,0.20721054,0.008246597,0.13247457,0.004571634
Q1_0.5,0.10275272,0.00042327843,0.072420545,0.0005056798,0.11298589,0.0028825416,0.08373728,0.0021928158
Q2_0.5,0.051182866,0.0007984462,0.037801303,0.0006267751,0.054922253,0.0032186513,0.041573748,0.0026263501
Q3_0.5,0.057133246,0.0012274255,0.0429486,0.0008142637,0.05863566,0.0019317855,0.04585241,0.0013499297
Q4_0.5,0.25783756,0.0016821489,0.17745419,0.0015092635,0.27305284,0.008840533,0.19416007,0.0058583114
Q1_Q2_0.75,0.1338664,0.0025103712,0.09698809,0.0017236525,0.14178547,0.0073775076,0.10434928,0.0056224028
Q1_Q3_0.75,0.12582603,0.00097414217,0.088961154,0.0012321286,0.13479073,0.0025727686,0.09714938,0.003774093
Q1_Q4_0.75,0.1465668,0.0016750516,0.090244666,0.0010314129,0.14812633,0.005146569,0.0923967,0.0024897293
Q2_Q3_0.75,0.06039686,0.0008096394,0.045020152,0.0005217707,0.061710916,0.0017835959,0.047536716,0.0017171708
Q2_Q4_0.75,0.20787935,0.00222987,0.12390778,0.0015086376,0.21075109,0.007638277,0.12704894,0.0057128873
Q3_Q4_0.75,0.22247903,0.0019673817,0.1516167,0.0013928163,0.22525628,0.005672519,0.15401116,0.003364857
Q1_0.75,0.13583949,0.0019841206,0.09864913,0.0012093358,0.14441971,0.004998751,0.10687119,0.004141019
Q2_0.75,0.057178307,0.0014525936,0.041828174,0.0012569115,0.059111953,0.0030248219,0.04518171,0.0026116092
Q3_0.75,0.06037531,0.001190033,0.045427553,0.0008058493,0.061338432,0.0027281763,0.047934018,0.0018638693
Q4_0.75,0.2829223,0.00309358,0.20496349,0.0026427512,0.28864712,0.007707184,0.21073774,0.005451379
Q1_Q2_1.0,0.38762513,0.0043213977,0.29165325,0.004317875,0.3785429,0.013165793,0.28637683,0.011959841
Q1_Q3_1.0,0.38664237,0.0039832545,0.28459975,0.0037017323,0.3773184,0.01336694,0.27975756,0.011946186
Q1_Q4_1.0,0.21047482,0.0025847028,0.17230737,0.000729058,0.2053149,0.006545471,0.17044552,0.0028722314
Q2_Q3_1.0,0.06720692,0.00038335085,0.050795995,0.00046175785,0.0690894,0.00265028,0.053510208,0.0022500707
Q2_Q4_1.0,0.2287442,0.0025858073,0.14324138,0.0017654072,0.2303375,0.008050928,0.14504075,0.00594558
Q3_Q4_1.0,0.2535859,0.0025694764,0.1879831,0.001858661,0.25524354,0.007071916,0.1894165,0.005174441
Q1_1.0,0.4257548,0.004190026,0.32831913,0.0043175495,0.41403395,0.0133949,0.32094902,0.01246456
Q2_1.0,0.061367624,0.0010839201,0.046015996,0.0004414006,0.064969346,0.004431272,0.049885385,0.003931853
Q3_1.0,0.06409567,0.0010156881,0.04897388,0.0007641079,0.063800916,0.0017976229,0.049966678,0.0014919213
Q4_1.0,0.30653527,0.003114922,0.23119268,0.0028937124,0.3076623,0.009280652,0.2325557,0.008199547
