,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
0.1,0.6791319795842082,0.010760747518963146,0.6905475477338173,0.024688511562451238
0.2,0.6790153960919387,0.008537318591435031,0.6952150991361841,0.03387572413036961
0.3,0.6773731592058836,0.007564862417059831,0.6944123883710416,0.02840131308626675
0.4,0.7223127494190837,0.01281383445309273,0.7263434447869735,0.03375616026569514
0.5,0.7347639126615584,0.006015369006975857,0.7402970744059061,0.02216401252478654
0.6,0.7235345491760458,0.0062143110771182425,0.7461569157907657,0.023488984257905746
0.7,0.7712380221758409,0.018211095442458906,0.7839684059148144,0.02219500693878128
0.8,0.7894516871625068,0.0035203553342914307,0.8367745107346994,0.02963305367175164
0.9,0.8061465687614296,0.00666768986152309,0.8490518415231756,0.03420181036447352
