,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
0.3,0.5768846,0.004891629,0.49927568,0.0055568833,0.5749294,0.015185333,0.49523735,0.017463712
0.5,0.5769598,0.0027572305,0.49864334,0.002945581,0.575039,0.009341181,0.49537697,0.0099765295
0.7,0.5759388,0.0015032471,0.497972,0.0017953588,0.5748392,0.006685779,0.4949811,0.0070846546
