,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.7761542690043652,0.0852097261674472,0.6514540655423009,0.0796610147728387
Q1_Q3_0.25,0.7747260080220852,0.05325346805923007,0.7458214303862943,0.05337942583015385
Q1_Q4_0.25,0.6893824822042645,0.055080101730621035,0.666302572646569,0.11461599835309044
Q2_Q3_0.25,0.7557423561626154,0.0726065184223272,0.7906684152020906,0.10409396728324945
Q2_Q4_0.25,0.7300893316667894,0.08975742826335698,0.6575698156357734,0.1483036773844989
Q3_Q4_0.25,0.7120951935412014,0.10741389859316365,0.718313093802961,0.04281398243468834
Q1_0.25,0.8005666722114,0.07928367986124839,0.7064278527046269,0.12154595946933172
Q2_0.25,0.7899384637377151,0.11239447170561201,0.7855484888634339,0.11367468677252406
Q3_0.25,0.782946674960132,0.08151115349559077,0.7807456325354769,0.1005573852299235
Q4_0.25,0.697507359915823,0.09324685673145557,0.7057198671508632,0.14433990308324338
Q1_Q2_0.5,0.7560167936542269,0.10090712676496907,0.5844752219902197,0.04081223934568372
Q1_Q3_0.5,0.749433878439994,0.040027849228959585,0.6762563556919428,0.12764745769613792
Q1_Q4_0.5,0.701119458454633,0.09271931735865661,0.5712013714801255,0.09470230548164993
Q2_Q3_0.5,0.6830972540368251,0.051176541364396845,0.7243974037417205,0.09556712861669224
Q2_Q4_0.5,0.5885787811210175,0.07370486310589569,0.7028051609569924,0.08170950057357089
Q3_Q4_0.5,0.5737499179826872,0.09072517610889021,0.670748391004514,0.05996728353940713
Q1_0.5,0.7459227029128507,0.1059501014803351,0.6847063966350904,0.059455789910284225
Q2_0.5,0.7798844566843266,0.07752674348429615,0.7052089348200895,0.10405442825492311
Q3_0.5,0.7433884047944473,0.05512331198309535,0.7174826706282527,0.10042608289243304
Q4_0.5,0.73960080781864,0.12275387901770188,0.6788080021660667,0.1193523824060812
Q1_Q2_0.75,0.5871616210198011,0.10612470004094907,0.4915176625103957,0.02956553851672191
Q1_Q3_0.75,0.7338708249686139,0.0401750755574604,0.5483282868649357,0.06763689344507867
Q1_Q4_0.75,0.5299466271651466,0.0431065147748941,0.5608748610676908,0.0532879567116229
Q2_Q3_0.75,0.6729714798386198,0.08312393403486038,0.6680120721436172,0.07355769619493033
Q2_Q4_0.75,0.49934931693816953,0.04783106512081793,0.5765061264044359,0.03948490896359446
Q3_Q4_0.75,0.47664266767715036,0.007299653154557149,0.5513946241661453,0.06951321227637246
Q1_0.75,0.7680812529158437,0.055893509494072596,0.5298758635875954,0.062926971168153
Q2_0.75,0.7372720771878003,0.07447164472282661,0.7188059572967346,0.11293520702037642
Q3_0.75,0.7001943917013908,0.05689310684824098,0.7396608869330784,0.10314498771923013
Q4_0.75,0.4776858435681965,0.006069967429577366,0.5318584606335508,0.05947771288146397
Q1_Q2_1.0,0.4776858435681965,0.006069967429577366,0.4776858435681965,0.006069967429577366
Q1_Q3_1.0,0.7380485038116597,0.09738283552691387,0.528887216109936,0.06941984839565961
Q1_Q4_1.0,0.4776858435681965,0.006069967429577366,0.4776858435681965,0.006069967429577366
Q2_Q3_1.0,0.5849042741738473,0.13237696863606455,0.6331736481199076,0.02572401010972856
Q2_Q4_1.0,0.5003725771244952,0.04728107433398308,0.5135374595867732,0.08205939697906722
Q3_Q4_1.0,0.4776858435681965,0.006069967429577366,0.4776858435681965,0.006069967429577366
Q1_1.0,0.8133318246557959,0.06540421117079014,0.4776858435681965,0.006069967429577366
Q2_1.0,0.7644716024397471,0.11782426231213561,0.646609227748623,0.05959483902379959
Q3_1.0,0.7078915200066102,0.14127173099104237,0.7152094705840599,0.08423370421332553
Q4_1.0,0.47718417132739377,0.0058955496106883635,0.5139282903485478,0.0531048740774608
