,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,14.03114 ± 0.584,12.62106 ± 0.664,14.50260 ± 0.628,14.36852 ± 0.610,13.17311 ± 0.648,13.66191 ± 0.647,14.23866 ± 0.624,14.63671 ± 0.590,14.36042 ± 0.574,14.24861 ± 1.052,14.86623 ± 0.752,14.69364 ± 0.598,39.50277 ± 0.866,14.30504 ± 0.673
0.2,13.68238 ± 0.577,12.62106 ± 0.664,13.33871 ± 0.630,13.10093 ± 0.607,13.02550 ± 0.633,12.99297 ± 0.638,13.15254 ± 0.623,13.35590 ± 0.636,13.14617 ± 0.666,13.83963 ± 0.570,13.48939 ± 0.562,13.29888 ± 0.649,39.48247 ± 0.853,13.30595 ± 0.635
0.3,15.21775 ± 0.675,12.63693 ± 0.651,14.86178 ± 0.577,15.02118 ± 0.629,13.86961 ± 0.614,14.49738 ± 0.699,14.75657 ± 0.693,15.21666 ± 0.590,14.81606 ± 0.633,14.31888 ± 0.607,15.38294 ± 0.632,15.25816 ± 0.695,39.49087 ± 0.854,14.81189 ± 0.616
0.4,16.55078 ± 0.649,12.81791 ± 0.645,16.40660 ± 0.611,15.89541 ± 0.657,14.63879 ± 0.446,15.48963 ± 0.553,16.09451 ± 0.619,16.70017 ± 0.623,16.16160 ± 0.642,15.08698 ± 0.699,16.11025 ± 0.613,15.95799 ± 0.471,39.47769 ± 0.848,16.34982 ± 0.598
0.5,14.86930 ± 0.543,12.41872 ± 0.629,14.65513 ± 0.511,14.44040 ± 0.597,13.43435 ± 0.563,13.82304 ± 0.579,14.48224 ± 0.553,14.93630 ± 0.561,14.47054 ± 0.668,14.53165 ± 0.448,15.17453 ± 0.521,15.09750 ± 0.675,39.47069 ± 0.867,14.55058 ± 0.645
0.6,15.78245 ± 0.734,13.34206 ± 0.676,16.44218 ± 0.564,16.24775 ± 0.565,15.72316 ± 0.583,15.86653 ± 0.608,16.41491 ± 0.435,16.75185 ± 0.541,16.50205 ± 0.495,15.96112 ± 0.335,16.59186 ± 0.557,16.39707 ± 0.582,39.48493 ± 0.864,16.42475 ± 0.560
0.7,17.09088 ± 0.647,14.14286 ± 0.683,18.42604 ± 0.640,18.09687 ± 0.609,18.04392 ± 0.582,17.26112 ± 0.615,18.75690 ± 0.653,18.63168 ± 0.630,18.47259 ± 0.591,17.63570 ± 0.610,17.89538 ± 0.542,17.65875 ± 0.734,39.42741 ± 0.854,18.37586 ± 0.602
0.8,16.06329 ± 0.598,13.34966 ± 0.693,17.15354 ± 0.541,16.61468 ± 0.565,16.42148 ± 0.518,16.30081 ± 0.502,17.12027 ± 0.580,17.69555 ± 0.516,16.97092 ± 0.552,16.61309 ± 0.545,17.24507 ± 0.535,17.09395 ± 0.691,39.47092 ± 0.865,16.90520 ± 0.507
