,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.088602975,0.0026889003,0.053714864,0.00072185777,0.18153858,0.06365042,0.08386271,0.022112075
Q1_Q3_0.25,0.086614996,0.0012394376,0.05238198,0.000515926,0.20500533,0.09162008,0.09573476,0.04366543
Q1_Q4_0.25,0.151458,0.037764583,0.08478658,0.013564538,0.2244807,0.081178606,0.12135245,0.044128228
Q2_Q3_0.25,0.056072272,0.004262339,0.042625822,0.0027859618,0.05444626,0.0070237545,0.0412518,0.004526237
Q2_Q4_0.25,0.1602438,0.004223436,0.10319567,0.0028234597,0.16187854,0.015515759,0.10594475,0.010637692
Q3_Q4_0.25,0.1599234,0.0072802342,0.10539073,0.002992954,0.15596816,0.01492353,0.10548036,0.008284065
Q1_0.25,0.12608099,0.0698667,0.066755965,0.025335249,0.22708109,0.14231491,0.118966006,0.07171804
Q2_0.25,0.049720563,0.006200904,0.037225712,0.0051091216,0.050196193,0.0033269413,0.0373115,0.003334638
Q3_0.25,0.05330305,0.003100483,0.042091366,0.0017437224,0.055478055,0.0036939033,0.043311324,0.0017119768
Q4_0.25,0.21472815,0.008106614,0.16002178,0.0039315647,0.2078969,0.027299281,0.15748557,0.014030897
Q1_Q2_0.5,0.10081915,0.003906593,0.063103035,0.0013162541,0.12561545,0.038114615,0.070217706,0.011407372
Q1_Q3_0.5,0.1178545,0.043072667,0.06460273,0.012714424,0.13772437,0.06930836,0.074021794,0.028602472
Q1_Q4_0.5,0.15517326,0.038102545,0.088773526,0.014603069,0.2660167,0.052626457,0.13770819,0.028906854
Q2_Q3_0.5,0.06505467,0.0040884777,0.04876835,0.0031343626,0.06310521,0.003412564,0.048174754,0.0031037007
Q2_Q4_0.5,0.16777734,0.0021035066,0.1109729,0.0015847253,0.16061978,0.008374791,0.107892774,0.0054435693
Q3_Q4_0.5,0.1738172,0.004273731,0.123778164,0.0016030994,0.17454046,0.016402882,0.124869704,0.0068523
Q1_0.5,0.13767561,0.07678713,0.07514945,0.029820926,0.28199834,0.17065959,0.16441754,0.10734984
Q2_0.5,0.05524254,0.00508923,0.04165188,0.002888791,0.061927717,0.0011293271,0.04684159,0.0016834057
Q3_0.5,0.06181083,0.0009710467,0.047406062,0.00064860954,0.05815965,0.0022982294,0.04526275,0.0017935702
Q4_0.5,0.21351436,0.0068619153,0.16832013,0.003765751,0.20820507,0.010090786,0.16897172,0.008309261
Q1_Q2_0.75,0.12505947,0.0013631302,0.07925843,0.0004584292,0.20825413,0.14891918,0.13073537,0.095228255
Q1_Q3_0.75,0.13296375,0.043098606,0.076405674,0.0140511505,0.20463362,0.09458805,0.107385434,0.04143944
Q1_Q4_0.75,0.28555506,0.08589623,0.16430457,0.061803598,0.24955137,0.08575501,0.14215076,0.059419744
Q2_Q3_0.75,0.092865795,0.01608277,0.070610024,0.012814711,0.07482217,0.0091643315,0.056937993,0.0073995977
Q2_Q4_0.75,0.18349412,0.0031108093,0.12607804,0.0024955894,0.1766611,0.0065666125,0.12109262,0.004696189
Q3_Q4_0.75,0.19206059,0.0029856605,0.14342439,0.0023336625,0.18992007,0.005687963,0.14533572,0.0048504453
Q1_0.75,0.15845047,0.07022339,0.088387005,0.029581212,0.25003666,0.16946283,0.15167785,0.1195507
Q2_0.75,0.06560973,0.0036742468,0.049514372,0.002434564,0.061133165,0.0048863543,0.046121694,0.004321623
Q3_0.75,0.06605597,0.0031345987,0.05191524,0.0011701742,0.06321988,0.004117795,0.050300013,0.0034935984
Q4_0.75,0.24075489,0.002046151,0.19280869,0.0011402718,0.23744364,0.014303964,0.19444452,0.008532649
Q1_Q2_1.0,0.60601425,0.014071331,0.4641389,0.010597948,0.58128697,0.061083198,0.4342435,0.06943092
Q1_Q3_1.0,0.58873236,0.017364627,0.43550983,0.01239972,0.5706886,0.061710406,0.40979218,0.06993572
Q1_Q4_1.0,0.14391878,0.0010379615,0.0877199,0.0003980803,0.14240308,0.0039683534,0.08744298,0.001818896
Q2_Q3_1.0,0.13573287,0.0077593867,0.107042134,0.008272296,0.099367775,0.009561772,0.07843728,0.008715822
Q2_Q4_1.0,0.20069051,0.0057874345,0.1420367,0.00484535,0.19530492,0.009512968,0.13805476,0.0065345624
Q3_Q4_1.0,0.22813416,0.0025979925,0.18294911,0.0018947341,0.22460473,0.006082198,0.18245761,0.00535605
Q1_1.0,0.68518174,0.011689254,0.55344546,0.009992782,0.6539173,0.07172983,0.51347446,0.09119483
Q2_1.0,0.08146815,0.009013927,0.06300531,0.00791753,0.06701023,0.0022148318,0.051352452,0.0022102206
Q3_1.0,0.08187065,0.0105170235,0.065360926,0.007926553,0.06992608,0.0056245322,0.056234807,0.004433864
Q4_1.0,0.25875115,0.0029643797,0.21592447,0.0025924498,0.25851583,0.0071672807,0.21631666,0.0054571135
