,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.5042559468757336,0.05106861697585611,0.46489990278096077,0.04960561881463999
Q1_Q3_0.25,0.5044022795884856,0.04942345564885419,0.4699293703980508,0.05548820125857485
Q1_Q4_0.25,0.4976321858583275,0.04643462438436594,0.4289376280358139,0.06003249117602668
Q2_Q3_0.25,0.5002640397393832,0.057082458331459696,0.49707895210819286,0.06968861457366057
Q2_Q4_0.25,0.49623166598828855,0.05469224659293381,0.4251739927802605,0.05437877817462901
Q3_Q4_0.25,0.49255793049501495,0.0573304410395129,0.45154996247954104,0.03442456700025598
Q1_0.25,0.49876862916110626,0.05644343190772225,0.4761635618919767,0.06441810037385383
Q2_0.25,0.5088120874400055,0.06028615270109615,0.499488379401098,0.04693421791187209
Q3_0.25,0.506404533975905,0.05701030837424988,0.511834515137044,0.061627349521156394
Q4_0.25,0.47908332241168494,0.0457301505179085,0.4305661248112437,0.05397510363367481
Q1_Q2_0.5,0.446355950377831,0.022977478780095976,0.3772445355158842,0.03484200288865584
Q1_Q3_0.5,0.4575035830687059,0.06529583498328612,0.40502136284252427,0.08032147332217071
Q1_Q4_0.5,0.41691185840265205,0.07982813697135945,0.342050505541985,0.054759388555035045
Q2_Q3_0.5,0.498526440202547,0.0467678249261079,0.48412897690737333,0.04484248597610416
Q2_Q4_0.5,0.46389312447924214,0.04181008106654345,0.3655984814459371,0.08426888179644673
Q3_Q4_0.5,0.44523930355837366,0.05283504124863271,0.3931517054891901,0.052534679184549606
Q1_0.5,0.48886640293672856,0.053319280614875605,0.4275770557082989,0.05412999026442924
Q2_0.5,0.5058007668673475,0.05816889026097734,0.5057840947037939,0.06888857728204803
Q3_0.5,0.5040173840883468,0.05563963163054643,0.49850414307664187,0.06466071908985022
Q4_0.5,0.45575713007583624,0.015203007384822416,0.37711477089821227,0.024452997937683
Q1_Q2_0.75,0.3636848323840834,0.03806543251281252,0.33205394973522473,0.06635959135194809
Q1_Q3_0.75,0.34160959828520043,0.044878486809781376,0.2805294782698818,0.044501348851611576
Q1_Q4_0.75,0.3309295602428497,0.04393345744969054,0.2037153430666323,0.018470140611310817
Q2_Q3_0.75,0.48542590797312457,0.04252347772143559,0.4682502107999846,0.06625309198700999
Q2_Q4_0.75,0.3749984968251081,0.030549869852481704,0.30109301698645774,0.04894936240844264
Q3_Q4_0.75,0.3730753690184647,0.031434824657515785,0.2686268682216152,0.04111437072058068
Q1_0.75,0.3511881555621167,0.05847399612518021,0.3563821457943594,0.033991211127707394
Q2_0.75,0.5012362831687563,0.0561144294617855,0.4919335488673423,0.05812624677829167
Q3_0.75,0.4970733481841255,0.05268045937388785,0.49388263180830466,0.07633363641766741
Q4_0.75,0.35454350689134373,0.0241190507538242,0.2681937371988918,0.06117416491267714
Q1_Q2_1.0,0.13687697185739195,0.04680990100871249,0.05648042877678724,0.011640392590756438
Q1_Q3_1.0,0.13345126211100494,0.02312665452501955,0.06733085752078691,0.008945726577837158
Q1_Q4_1.0,0.05657691651932915,0.003837484378951354,0.05288105030709428,0.006643133017471013
Q2_Q3_1.0,0.42353387778021323,0.060052935619361446,0.40851061400294186,0.050863661447383475
Q2_Q4_1.0,0.21439197161751872,0.01761561329911966,0.15015708960264038,0.016416275120713465
Q3_Q4_1.0,0.16076892903585965,0.014967406474592484,0.11879968817532396,0.012356711699032527
Q1_1.0,0.13979008355894565,0.01056596513917309,0.06467637980238064,0.013313613307641256
Q2_1.0,0.4992386159378615,0.05273501371160203,0.48403768990850216,0.05114462702242154
Q3_1.0,0.49548236736747037,0.033698365049342795,0.4771749352903119,0.0729040615558848
Q4_1.0,0.22647992289520422,0.016826525232983267,0.15101538329160652,0.013486085746972961
