,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.745296187328834,0.06661568172455815,0.7469506845856122,0.07225082681439492
Q1_Q3_0.25,0.7706825484892569,0.054288514106033234,0.741027100083387,0.06454593561303133
Q1_Q4_0.25,0.7732849235790413,0.04679155476527693,0.7645520141863063,0.0790492852775009
Q2_Q3_0.25,0.760858699022403,0.060076175872348946,0.7546337696461369,0.07723710657021589
Q2_Q4_0.25,0.7754409859276382,0.05229100379994753,0.7895416364792436,0.06656852352435354
Q3_Q4_0.25,0.7774051043926866,0.02902284433498283,0.7703629255967733,0.06102589563751706
Q1_0.25,0.7767389721448997,0.053371311759701605,0.7600105775951682,0.055679016961200985
Q2_0.25,0.7762150542955497,0.05301439336998672,0.7658458698344282,0.05636955563133405
Q3_0.25,0.764279155787291,0.052337460079194646,0.7733233911957317,0.06600937067907521
Q4_0.25,0.783622141974085,0.06490190539784224,0.775647688916124,0.04931012352516105
Q1_Q2_0.5,0.734872248880384,0.05623704579767067,0.7788175188175188,0.036161906004578685
Q1_Q3_0.5,0.7257205975512676,0.05173439620392185,0.7472244153049106,0.05629120169493439
Q1_Q4_0.5,0.7712461219090004,0.06577639177113812,0.7278602310388026,0.06652655100501818
Q2_Q3_0.5,0.7853950270293373,0.046425574568873335,0.7609777577273693,0.0313797167001465
Q2_Q4_0.5,0.7769749730127089,0.05752394036140175,0.7556179399093704,0.06629400395416783
Q3_Q4_0.5,0.7573668332943825,0.061191302687674795,0.7284733787347092,0.05179647695014712
Q1_0.5,0.7220771463020222,0.06473005078338774,0.7743175494281563,0.05672671174934397
Q2_0.5,0.7634315229643988,0.06579223570565045,0.7783070085202981,0.06150101070149736
Q3_0.5,0.7571694894552614,0.041747418623707316,0.7504782478559482,0.05420048136140372
Q4_0.5,0.7776225304683076,0.05579282530235109,0.7601027533622164,0.06373855230364221
Q1_Q2_0.75,0.7105224544431425,0.07411266114365478,0.6854594196342523,0.07751185060132738
Q1_Q3_0.75,0.7563236832180932,0.058445450510718165,0.7540293905796306,0.07421659814840313
Q1_Q4_0.75,0.7266855429570974,0.07082679994855733,0.7785465773419575,0.05779718559621597
Q2_Q3_0.75,0.77174468341399,0.026555372146970072,0.7332960398223556,0.05087548053286774
Q2_Q4_0.75,0.7500630719601673,0.07786961666850271,0.7459372813770436,0.056056312058279975
Q3_Q4_0.75,0.6842479753987651,0.05135011618525485,0.7130163561060572,0.07309837256201995
Q1_0.75,0.7626145489308435,0.07612756044683727,0.765147886436748,0.05181898537839522
Q2_0.75,0.749802739562138,0.05287314479480178,0.7367222219771395,0.07532701775342712
Q3_0.75,0.7680380114160305,0.01991069442003061,0.749966866484977,0.04673095750856389
Q4_0.75,0.7516986969308075,0.05757970300689398,0.7296567487667682,0.08368423300721038
Q1_Q2_1.0,0.6333049386984945,0.07422620290839338,0.4355857525782564,0.022294435681129147
Q1_Q3_1.0,0.6934567627828497,0.04772654119434097,0.6385081539443587,0.07656743107759441
Q1_Q4_1.0,0.7216084084259385,0.08604714992332493,0.6706199669701721,0.07037558144624005
Q2_Q3_1.0,0.7386139515967123,0.03992755761431392,0.7259401679443502,0.0617146851255904
Q2_Q4_1.0,0.691137696261036,0.09094084899456406,0.6183564409143081,0.056491824610390706
Q3_Q4_1.0,0.6360448729065379,0.08383465210265431,0.32489652181455464,0.04320501461659375
Q1_1.0,0.6860828392709691,0.08475322227469412,0.6543594145467682,0.05546272429103574
Q2_1.0,0.7778630174428495,0.056913230126518485,0.7496600146258602,0.06196543429615694
Q3_1.0,0.737612745896587,0.03116777357255394,0.719840973542523,0.05890686088871
Q4_1.0,0.7091791770762359,0.08081770943974494,0.5999683821779497,0.06608838418514687
