,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
0.1,0.3881564488090638,0.03236252827347452,0.3681443226110309,0.032752026712532675
0.2,0.3122203016193408,0.019055489738804922,0.28193417031909407,0.022400334020177968
0.3,0.27779884984595415,0.02961269754959649,0.2682232906357096,0.04745811277267547
0.4,0.23223862800048956,0.013643963477838441,0.2304184807153869,0.026844951207219508
0.5,0.17286471468206888,0.009687460024128408,0.1764395220803657,0.014149378732801272
0.6,0.2125153624019324,0.00778928551919163,0.2018170565351502,0.026364519457908245
0.7,0.12091605398898782,0.006831792049216811,0.12462578854271489,0.011070752326822426
0.8,0.0868540706662347,0.004224581899094322,0.08333456961229344,0.01118040194826702
0.9,0.06449988681091388,0.003701012573691062,0.06402475645231759,0.01306299823636625
