,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
0.1,0.086602405,0.0007695883,0.060578577,0.00023028736,0.08610934,0.003146561,0.060182292,0.0017002978
0.2,0.090945065,0.0005006283,0.062012754,0.00029833842,0.09134795,0.0016794177,0.0621463,0.0009180811
0.3,0.09473887,0.0013611406,0.06595453,0.0014712473,0.09556766,0.0032487942,0.06596807,0.0012939576
0.4,0.09726457,0.0007246126,0.06718843,0.00043813974,0.096700795,0.00139842,0.06689507,0.0006621774
0.5,0.10405984,0.0028754778,0.072184384,0.0017910473,0.10382787,0.0024385406,0.07173785,0.0018231339
0.6,0.11519949,0.009412674,0.07832878,0.0043274136,0.114349246,0.010155603,0.077745914,0.004470069
0.7,0.11709496,0.01052882,0.08165501,0.00691991,0.1172593,0.010159688,0.08147801,0.0064888922
0.8,0.12351997,0.0062686685,0.086372,0.005468269,0.123115286,0.0055624507,0.08594626,0.0049568433
0.9,0.14524643,0.010702301,0.10261257,0.008238557,0.14613092,0.009695184,0.10301693,0.007439561
