,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
0.1,0.9445769358183279,0.004371250885622504,0.9377917685889745,0.00908862366472965
0.2,0.9150207689376526,0.007293371607146626,0.9072684190504002,0.024129688433658175
0.3,0.92686153345985,0.004548344600725051,0.9111582938200835,0.025485046000746275
0.4,0.9190274790909179,0.01177374635964735,0.8495380754990514,0.03250181575530728
0.5,0.8834689275017741,0.007863079703872025,0.856174369028184,0.035866093484090276
0.6,0.8818527795834873,0.007118152632786426,0.8822663672233411,0.00965361082830543
0.7,0.8886893126486403,0.008690899949441196,0.9250163066852135,0.012517183772883562
0.8,0.7911128226239904,0.0029818045335393097,0.7828433535354004,0.011298745104708588
