,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
0.3,0.15201208,0.00503838,0.118889436,0.0042247027,0.1424425,0.014262175,0.112508,0.0110674845
0.5,0.17229334,0.0034912014,0.13478449,0.0034026252,0.16920462,0.00800303,0.1326434,0.006793911
0.7,0.5883214,0.8008462,0.3844859,0.4705721,0.18954441,0.0055783642,0.1506224,0.005094691
