,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.77214,0.80847,0.80009,0.80516,0.79504,0.78943,0.79300,0.70496,0.81005,0.76146,0.39842,0.70295,0.40064,0.76831
0.2,0.79679,0.80847,0.78688,0.74930,0.79124,0.78781,0.80648,0.75675,0.78611,0.76411,0.39842,0.74792,0.36712,0.79807
0.3,0.76364,0.80847,0.81017,0.76025,0.68991,0.78578,0.78835,0.72290,0.79357,0.69459,0.39842,0.65954,0.33732,0.75250
0.4,0.78707,0.80847,0.79303,0.78780,0.71241,0.78406,0.78990,0.69655,0.78612,0.60610,0.41738,0.67084,0.30928,0.76402
0.5,0.78076,0.80725,0.79319,0.80669,0.79262,0.78151,0.78385,0.50699,0.79000,0.58007,0.39842,0.63583,0.31992,0.78487
0.6,0.63328,0.79926,0.78325,0.79188,0.75134,0.74157,0.78685,0.56601,0.80223,0.62333,0.39842,0.62963,0.37153,0.74399
0.7,0.73591,0.80344,0.73231,0.78552,0.79162,0.74680,0.77482,0.41064,0.79711,0.60965,0.39808,0.56973,0.34330,0.76455
0.8,0.63204,0.73164,0.74362,0.75294,0.70735,0.70133,0.76147,0.56063,0.78850,0.73815,0.39842,0.65748,0.38860,0.76958
