,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.77214 ± 0.060,0.80847 ± 0.032,0.80009 ± 0.039,0.80516 ± 0.036,0.79504 ± 0.053,0.78943 ± 0.049,0.79300 ± 0.023,0.70496 ± 0.039,0.81005 ± 0.035,0.76146 ± 0.062,0.39842 ± 0.008,0.70295 ± 0.151,0.40064 ± 0.133,0.76831 ± 0.053
0.2,0.79679 ± 0.046,0.80847 ± 0.032,0.78688 ± 0.054,0.74930 ± 0.065,0.79124 ± 0.027,0.78781 ± 0.030,0.80648 ± 0.037,0.75675 ± 0.031,0.78611 ± 0.044,0.76411 ± 0.064,0.39842 ± 0.008,0.74792 ± 0.070,0.36712 ± 0.120,0.79807 ± 0.032
0.3,0.76364 ± 0.074,0.80847 ± 0.032,0.81017 ± 0.038,0.76025 ± 0.048,0.68991 ± 0.154,0.78578 ± 0.025,0.78835 ± 0.034,0.72290 ± 0.026,0.79357 ± 0.014,0.69459 ± 0.135,0.39842 ± 0.008,0.65954 ± 0.083,0.33732 ± 0.073,0.75250 ± 0.072
0.4,0.78707 ± 0.043,0.80847 ± 0.032,0.79303 ± 0.042,0.78780 ± 0.051,0.71241 ± 0.159,0.78406 ± 0.047,0.78990 ± 0.050,0.69655 ± 0.037,0.78612 ± 0.042,0.60610 ± 0.078,0.41738 ± 0.019,0.67084 ± 0.093,0.30928 ± 0.070,0.76402 ± 0.050
0.5,0.78076 ± 0.037,0.80725 ± 0.031,0.79319 ± 0.032,0.80669 ± 0.029,0.79262 ± 0.037,0.78151 ± 0.047,0.78385 ± 0.036,0.50699 ± 0.033,0.79000 ± 0.031,0.58007 ± 0.111,0.39842 ± 0.008,0.63583 ± 0.179,0.31992 ± 0.054,0.78487 ± 0.020
0.6,0.63328 ± 0.080,0.79926 ± 0.041,0.78325 ± 0.040,0.79188 ± 0.036,0.75134 ± 0.046,0.74157 ± 0.054,0.78685 ± 0.029,0.56601 ± 0.044,0.80223 ± 0.021,0.62333 ± 0.117,0.39842 ± 0.008,0.62963 ± 0.112,0.37153 ± 0.024,0.74399 ± 0.065
0.7,0.73591 ± 0.060,0.80344 ± 0.047,0.73231 ± 0.033,0.78552 ± 0.028,0.79162 ± 0.033,0.74680 ± 0.072,0.77482 ± 0.022,0.41064 ± 0.033,0.79711 ± 0.032,0.60965 ± 0.081,0.39808 ± 0.008,0.56973 ± 0.144,0.34330 ± 0.030,0.76455 ± 0.043
0.8,0.63204 ± 0.079,0.73164 ± 0.033,0.74362 ± 0.038,0.75294 ± 0.024,0.70735 ± 0.155,0.70133 ± 0.133,0.76147 ± 0.033,0.56063 ± 0.039,0.78850 ± 0.023,0.73815 ± 0.035,0.39842 ± 0.008,0.65748 ± 0.107,0.38860 ± 0.017,0.76958 ± 0.024
