,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.82825 ± 0.058,0.84489 ± 0.033,0.50507 ± 0.041,0.69946 ± 0.073,0.69947 ± 0.048,0.63813 ± 0.066,0.75618 ± 0.048,0.75493 ± 0.051,0.70176 ± 0.059,0.45169 ± 0.019,0.40164 ± 0.012,0.64524 ± 0.127,0.39842 ± 0.008,0.59899 ± 0.081
0.2,0.83193 ± 0.032,0.84489 ± 0.033,0.56651 ± 0.056,0.63403 ± 0.117,0.77214 ± 0.066,0.73890 ± 0.055,0.69607 ± 0.054,0.78043 ± 0.055,0.71879 ± 0.091,0.64367 ± 0.088,0.39842 ± 0.008,0.73241 ± 0.079,0.39842 ± 0.008,0.77829 ± 0.042
0.3,0.79486 ± 0.070,0.84489 ± 0.033,0.51968 ± 0.063,0.77853 ± 0.101,0.59026 ± 0.109,0.80505 ± 0.044,0.77669 ± 0.072,0.80840 ± 0.068,0.75200 ± 0.085,0.58649 ± 0.128,0.40468 ± 0.014,0.75555 ± 0.075,0.39842 ± 0.008,0.69054 ± 0.140
0.4,0.82403 ± 0.033,0.84489 ± 0.033,0.53371 ± 0.035,0.73665 ± 0.073,0.70647 ± 0.094,0.66643 ± 0.086,0.71259 ± 0.063,0.79136 ± 0.042,0.66738 ± 0.034,0.41146 ± 0.016,0.40640 ± 0.004,0.70223 ± 0.056,0.39808 ± 0.007,0.72182 ± 0.083
0.5,0.81845 ± 0.025,0.84820 ± 0.031,0.45133 ± 0.029,0.61299 ± 0.090,0.56974 ± 0.059,0.53719 ± 0.055,0.58121 ± 0.084,0.76993 ± 0.079,0.58813 ± 0.102,0.40347 ± 0.006,0.39842 ± 0.008,0.58741 ± 0.107,0.39704 ± 0.008,0.60682 ± 0.054
0.6,0.75118 ± 0.056,0.84316 ± 0.033,0.41221 ± 0.010,0.53829 ± 0.068,0.69486 ± 0.146,0.51978 ± 0.066,0.50002 ± 0.079,0.72341 ± 0.076,0.61470 ± 0.055,0.40607 ± 0.010,0.39808 ± 0.007,0.71707 ± 0.076,0.39854 ± 0.013,0.58296 ± 0.114
0.7,0.80990 ± 0.017,0.84105 ± 0.030,0.39842 ± 0.008,0.43544 ± 0.023,0.46062 ± 0.057,0.41255 ± 0.010,0.41171 ± 0.015,0.59721 ± 0.063,0.42022 ± 0.019,0.40080 ± 0.004,0.39808 ± 0.008,0.48663 ± 0.086,0.39842 ± 0.008,0.47768 ± 0.056
0.8,0.61974 ± 0.102,0.80331 ± 0.056,0.40115 ± 0.004,0.59150 ± 0.073,0.62727 ± 0.160,0.46942 ± 0.045,0.53499 ± 0.084,0.56545 ± 0.076,0.60952 ± 0.072,0.41836 ± 0.016,0.39842 ± 0.008,0.71041 ± 0.070,0.39842 ± 0.008,0.45708 ± 0.044
