,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q2_Q4_0.75,0.20998,0.05278,0.25629,0.25352,0.27694,0.27645,0.28329,0.26052,0.27834,0.22486,0.13519,0.14769,0.00371,0.23666
Q3_Q4_0.75,0.22542,0.05351,0.26796,0.20625,0.27300,0.28203,0.27722,0.26177,0.28052,0.18291,0.14144,0.11897,0.00354,0.23903
Q1_0.75,0.11754,0.28298,0.29403,0.25933,0.26240,0.24836,0.23567,0.29321,0.29260,0.28047,0.19644,0.21888,0.01113,0.26324
Q2_0.75,0.30788,0.29670,0.39024,0.38863,0.38461,0.38443,0.38785,0.38984,0.38523,0.31992,0.23995,0.24412,0.00363,0.38968
Q3_0.75,0.30735,0.29357,0.39155,0.40283,0.39462,0.39265,0.37309,0.40226,0.39878,0.33115,0.21914,0.22560,0.00381,0.40654
Q4_0.75,0.27511,0.06572,0.26806,0.24763,0.28946,0.27262,0.28964,0.26853,0.29148,0.22900,0.16215,0.15415,0.00750,0.25284
Q1_Q2_1.0,0.06763,0.28308,0.15110,0.09280,0.11616,0.09603,0.12330,0.10338,0.12567,0.17646,0.00656,0.06770,0.01562,0.10143
Q1_Q3_1.0,0.05815,0.30590,0.15122,0.08509,0.10691,0.11490,0.07604,0.09072,0.07874,0.21908,0.02572,0.06419,0.00926,0.14913
Q1_Q4_1.0,0.06632,0.08345,0.08697,0.09626,0.08748,0.08782,0.09132,0.06596,0.08886,0.05572,0.03705,0.07130,0.01668,0.07927
Q2_Q3_1.0,0.22117,0.27222,0.38677,0.36362,0.28593,0.30043,0.34327,0.36649,0.30459,0.28032,0.18183,0.18325,0.00477,0.34549
Q2_Q4_1.0,0.17751,0.05871,0.21104,0.17679,0.17910,0.20791,0.20516,0.21762,0.20038,0.17750,0.11364,0.10069,0.01181,0.17351
Q3_Q4_1.0,0.17508,0.05063,0.14962,0.13947,0.12105,0.14932,0.16480,0.16401,0.14296,0.10755,0.07867,0.07093,0.00165,0.10919
Q1_1.0,0.06525,0.27143,0.17722,0.11292,0.08687,0.10460,0.12833,0.11907,0.12403,0.20508,0.03235,0.08848,0.00857,0.13880
Q2_1.0,0.28628,0.28006,0.39501,0.38334,0.37872,0.37339,0.37946,0.38720,0.38375,0.32150,0.21307,0.21362,0.00527,0.37787
Q3_1.0,0.27814,0.28962,0.38893,0.37848,0.39177,0.38972,0.36974,0.37867,0.37020,0.32858,0.21128,0.21571,0.00315,0.40331
Q4_1.0,0.24319,0.05430,0.22341,0.20345,0.22300,0.22374,0.22804,0.22835,0.22446,0.17163,0.10307,0.10757,0.01105,0.20723
