,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.3,0.42943 ± 0.004,0.59206 ± 0.007,0.33556 ± 0.006,0.33556 ± 0.006,0.33556 ± 0.006,0.33556 ± 0.006,0.33556 ± 0.006,0.36466 ± 0.009,0.33556 ± 0.006,0.60688 ± 0.009,6.79089 ± 0.428,0.35016 ± 0.008,0.40329 ± 0.013,0.34601 ± 0.005
0.5,0.40493 ± 0.003,0.56177 ± 0.004,0.35438 ± 0.008,0.35438 ± 0.008,0.35438 ± 0.008,0.35438 ± 0.008,0.35438 ± 0.008,0.29846 ± 0.005,0.35438 ± 0.008,0.57046 ± 0.012,9.69328 ± 1.053,0.36535 ± 0.029,0.37015 ± 0.007,0.37106 ± 0.008
0.7,0.41298 ± 0.004,0.58510 ± 0.004,0.45035 ± 0.029,0.45035 ± 0.029,0.45035 ± 0.029,0.45035 ± 0.029,0.45035 ± 0.029,0.32979 ± 0.007,0.45035 ± 0.029,0.56229 ± 0.015,9.60834 ± 1.871,0.45841 ± 0.028,0.39688 ± 0.007,0.46295 ± 0.028
