,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q3_0.75,0.49514,0.58843,0.69858,0.54137,0.69184,0.51717,0.59344,0.63212,0.65298,0.60039,0.47737,0.47737,0.49383,0.60350
Q1_Q4_0.75,0.48959,0.47737,0.58404,0.49967,0.57319,0.48889,0.54382,0.57396,0.58312,0.53918,0.47737,0.48276,0.47737,0.56910
Q2_Q3_0.75,0.49428,0.63394,0.74718,0.52369,0.74718,0.51687,0.61162,0.69806,0.67809,0.61445,0.47737,0.47737,0.50082,0.74321
Q2_Q4_0.75,0.48943,0.48959,0.54977,0.48305,0.53872,0.47737,0.48843,0.50603,0.48889,0.48305,0.47737,0.47737,0.47737,0.51652
Q3_Q4_0.75,0.53050,0.48844,0.53334,0.51286,0.51858,0.52628,0.53877,0.51771,0.54466,0.53463,0.48374,0.49354,0.47737,0.53233
Q1_0.75,0.63257,0.85889,0.79296,0.66150,0.79296,0.74987,0.76113,0.72865,0.76113,0.71386,0.47737,0.48974,0.47737,0.76755
Q2_0.75,0.62379,0.86408,0.74231,0.71263,0.74231,0.73258,0.74965,0.71682,0.74543,0.70553,0.47737,0.48276,0.47737,0.73904
Q3_0.75,0.70820,0.55881,0.78951,0.72168,0.78951,0.76928,0.78244,0.74447,0.77545,0.68500,0.50504,0.52284,0.48305,0.76946
Q4_0.75,0.54760,0.47737,0.53688,0.50066,0.53688,0.53641,0.54152,0.55813,0.54152,0.50892,0.47737,0.48276,0.47737,0.53018
Q1_Q2_1.0,0.48276,0.84305,0.55313,0.47737,0.52309,0.53395,0.49372,0.52193,0.51030,0.50504,0.47737,0.48374,0.48959,0.48374
Q1_Q3_1.0,0.49498,0.52380,0.67413,0.54935,0.57740,0.52942,0.50846,0.56570,0.56600,0.56421,0.47737,0.47737,0.49482,0.62859
Q1_Q4_1.0,0.47737,0.47737,0.48276,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.48374
Q2_Q3_1.0,0.49543,0.64147,0.69285,0.54851,0.69285,0.51304,0.56563,0.60451,0.57510,0.54900,0.47737,0.48321,0.50081,0.67191
Q2_Q4_1.0,0.47737,0.47737,0.47737,0.47737,0.47737,0.48959,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.48844,0.47737
Q3_Q4_1.0,0.48276,0.51116,0.47737,0.48321,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.48276,0.47737
Q1_1.0,0.58241,0.83206,0.66326,0.54959,0.66234,0.60939,0.63246,0.61359,0.63899,0.61713,0.47737,0.47737,0.47737,0.64522
Q2_1.0,0.55310,0.83120,0.73614,0.57256,0.73614,0.71118,0.73705,0.65729,0.71463,0.66229,0.48321,0.48276,0.47737,0.73033
Q3_1.0,0.65544,0.52751,0.77357,0.73274,0.77357,0.74026,0.76496,0.73907,0.75193,0.68976,0.51877,0.48889,0.48305,0.72883
Q4_1.0,0.48321,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737,0.47737
