,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,0.7737020725816716,0.00435513329790271,0.7718821169769227,0.012808169031187014
Q1_Q3_0.25,0.7690146800209104,0.002933261078262059,0.7680819228236011,0.009928242179817814
Q1_Q4_0.25,0.7934458143692124,0.0033078893844356257,0.7919347898125786,0.010276148673519784
Q2_Q3_0.25,0.7574011159377825,0.003867250670993663,0.7571097677845854,0.012181230903658124
Q2_Q4_0.25,0.7774731598658368,0.0034650810778359673,0.7764317678619188,0.01070886383381623
Q3_Q4_0.25,0.782626721375908,0.003811482630046289,0.781012328597656,0.011267547560584451
Q1_0.25,0.7683767628919858,0.0031677257162748673,0.7676583707703285,0.010786393389478708
Q2_0.25,0.7577934114320258,0.003948960313250315,0.7574284214336607,0.012906268914995708
Q3_0.25,0.7561914820730004,0.003850230902880668,0.7556218365833084,0.012316663765568685
Q4_0.25,0.7776076899622681,0.00385974764404048,0.7775407710471345,0.013191537655332689
Q1_Q2_0.5,0.7920841939402077,0.004248721060267131,0.791381450426665,0.01391601179524953
Q1_Q3_0.5,0.7859870569696921,0.004803839631421136,0.785991262535846,0.014978668703275458
Q1_Q4_0.5,0.8180987981347455,0.0037907058011243003,0.817679094432723,0.012905406582174265
Q2_Q3_0.5,0.7633287656575022,0.004115256264352488,0.7623211568677262,0.012614377202237681
Q2_Q4_0.5,0.7951090288321705,0.0034967395925899576,0.793943880297535,0.010251224140522576
Q3_Q4_0.5,0.7991252857462214,0.002497962814127254,0.7991578711113155,0.00853390675389033
Q1_0.5,0.7804027926742807,0.0038615215163058892,0.7805240845425157,0.013379808053554734
Q2_0.5,0.7603185346953726,0.004244143213122999,0.7595453413287689,0.013047787048757793
Q3_0.5,0.7593246337590582,0.0038409474623841418,0.75848088399824,0.01247041275251034
Q4_0.5,0.7944679717587998,0.002621128859743405,0.7941242041818529,0.00855626801572792
Q1_Q2_0.75,0.8129714692184054,0.004546241352698544,0.8142016631942071,0.016685436393271108
Q1_Q3_0.75,0.7946955834111314,0.0036154211479508744,0.7945143665260247,0.011773231069712125
Q1_Q4_0.75,0.8421576832033324,0.003128081573422245,0.8417924262768995,0.010227054670322377
Q2_Q3_0.75,0.7643033261587524,0.004625348830643738,0.7640027056639876,0.01615013183446117
Q2_Q4_0.75,0.7991492833865577,0.005223231271994423,0.7974002173679565,0.014597042317750712
Q3_Q4_0.75,0.8224766056671606,0.0038790467350330315,0.8206372989488372,0.01253155828436016
Q1_0.75,0.7909062747127684,0.004047659838723774,0.7904122319498719,0.0112894945951364
Q2_0.75,0.7628711483659901,0.0044467834756882355,0.7627789873218175,0.014153529706619579
Q3_0.75,0.7610994652111774,0.003813353981584889,0.7603620912799741,0.012258505071057213
Q4_0.75,0.8064404555797854,0.004466742670518067,0.8046280925546979,0.014438586207123407
Q1_Q2_1.0,0.8339717214694152,0.0040980457921737405,0.8340495191983385,0.013446320897784872
Q1_Q3_1.0,0.7971171117172052,0.004203029396694952,0.7964730901536397,0.012186096300869875
Q1_Q4_1.0,0.8661532805750072,0.0054304360012880455,0.8644265189781514,0.017087192372435722
Q2_Q3_1.0,0.7683261445281583,0.005001087186338174,0.7676039568309228,0.01588997901973341
Q2_Q4_1.0,0.7941080141048832,0.004353318122628974,0.7910643964044695,0.013476268983334972
Q3_Q4_1.0,0.8270020742035052,0.006220066083267145,0.8252900288328979,0.016816644125400168
Q1_1.0,0.7929777107279126,0.004295706191620027,0.7926652259389634,0.012424462182129975
Q2_1.0,0.7651915385856818,0.004848599578734423,0.7644036731838793,0.014777665617038109
Q3_1.0,0.7619181742977703,0.0042064677119946605,0.7612528894258471,0.013502757357234529
Q4_1.0,0.791143190567808,0.004266311269825428,0.7881722273283008,0.013873692558212004
