,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,12.86750025524562,1.8084412566920025,12.616985383290375,1.7314661942431504
Q1_Q3_0.25,12.737679568336091,1.8956102976159375,12.503526203755536,1.7261423248016479
Q1_Q4_0.25,13.243146831380415,1.8688732208114422,13.27351782357788,1.606699023853109
Q2_Q3_0.25,12.566021226296417,1.867682461108318,12.551394355854415,1.6907427156175139
Q2_Q4_0.25,13.031305831119294,1.6732296411189922,13.556159670620525,1.677732974801429
Q3_Q4_0.25,12.877843084536917,1.698721509481629,13.016495053152422,2.1919420449310554
Q1_0.25,12.637015515847299,1.7444995881671268,12.44063846587154,1.67746477902989
Q2_0.25,12.461625688936376,1.7462916692990418,12.522566913978434,1.6749836734419215
Q3_0.25,12.540961371735142,1.8473432551783566,12.475089081441611,1.736280848998656
Q4_0.25,12.750888372625065,1.747390628251618,12.988690034482014,1.8558250376315026
Q1_Q2_0.5,13.099352250349261,1.7747839938827525,12.962821309265987,1.5709062467458137
Q1_Q3_0.5,13.188505697918771,1.8275780889394206,12.81115220430589,1.481133827031288
Q1_Q4_0.5,13.629862383887527,1.7131398948254126,14.096257975733716,1.553603369482997
Q2_Q3_0.5,13.00217101404552,1.7494205784046517,12.944312503761148,1.5547952432217638
Q2_Q4_0.5,13.39732746748862,1.8529380757941563,14.453110551532351,1.8444728711066989
Q3_Q4_0.5,13.470711733001583,1.7450137685413454,14.278991640455434,1.752240702989666
Q1_0.5,13.065806969721503,1.818443692861352,12.440162917716822,1.6818741843692446
Q2_0.5,12.690299683081177,1.6844036174902923,12.684609105891099,1.6472013105817254
Q3_0.5,12.541452328593087,1.794299468861419,12.671654088824969,1.5706211367304714
Q4_0.5,13.218857552057248,1.8547731416231419,14.373287278052029,1.2775118307689968
Q1_Q2_0.75,13.56311692119904,1.7507412078508835,12.981401284829477,1.6693303440249818
Q1_Q3_0.75,13.831563995201767,1.8162076738197106,12.99410736268544,1.493442806794794
Q1_Q4_0.75,14.398393540788755,1.81307871956457,15.023688766751615,1.4847959734578813
Q2_Q3_0.75,13.525441327631047,1.7726659880306674,13.109544500277185,1.6030365579973573
Q2_Q4_0.75,14.135642007580092,1.7661768803651023,14.924854380413024,1.2518722696727738
Q3_Q4_0.75,14.281407720334334,1.7408147106320433,14.892182362625196,1.5788671682201756
Q1_0.75,13.122532394681594,1.745577068651943,12.509886027346443,1.7388442888906237
Q2_0.75,12.88158481780896,1.6941890596289049,12.883764490925904,1.5190008360767315
Q3_0.75,12.65140580936405,1.8042157608813447,12.747274583700394,1.6518456152991399
Q4_0.75,13.556867122714682,1.852466105132019,14.921859354218643,1.9397749198458722
Q1_Q2_1.0,13.946777233342033,1.8490204250839117,13.331203466207336,1.4936571859958339
Q1_Q3_1.0,14.322933096721624,1.9897964522144258,13.165927632604067,1.6070877512150328
Q1_Q4_1.0,15.101909063403918,1.8449126897214554,16.09085210447483,2.3407770144050137
Q2_Q3_1.0,13.544308542837104,2.1590417247255687,13.523553747648492,1.5347638644920092
Q2_Q4_1.0,14.912857181660803,1.9077207106091874,15.86557131673826,1.6237769358193739
Q3_Q4_1.0,14.864186957408378,2.162109719053926,16.054753664176747,1.7447886355094526
Q1_1.0,13.591121143216345,2.0626031289201383,12.632118375927279,1.7880371280106517
Q2_1.0,13.131148310997144,1.789627972283894,13.020326482608306,1.6836520736637477
Q3_1.0,12.917203291011257,1.8686515483996387,12.893279502441825,1.6378558974768123
Q4_1.0,14.25269222275332,1.8353520761463158,15.269646798062912,1.798626341953739
