,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.14424059,0.0011894273,0.11409421,0.0008577853,0.14324656,0.0026513485,0.11341727,0.002060838
Q1_Q3_0.25,0.13887183,0.0014333227,0.109485105,0.0013028585,0.13931754,0.003307964,0.10994212,0.0025370764
Q1_Q4_0.25,0.17427869,0.00079120335,0.1380957,0.001329596,0.17809498,0.0017980176,0.14267759,0.0013910959
Q2_Q3_0.25,0.10837799,0.0010372774,0.08632876,0.00098598,0.109268345,0.0010927313,0.086903326,0.001305084
Q2_Q4_0.25,0.1589319,0.0013979157,0.121189,0.0008611471,0.15692249,0.005200839,0.12037419,0.0031138412
Q3_Q4_0.25,0.1610729,0.0010341963,0.122819915,0.00095578557,0.1575828,0.003008195,0.120321706,0.0015256732
Q1_0.25,0.16467744,0.00131774,0.13334791,0.00095011573,0.16557293,0.0031559533,0.13360809,0.0026161324
Q2_0.25,0.11129457,0.0021523875,0.088853166,0.0014818719,0.11131711,0.0016822899,0.089227594,0.001268998
Q3_0.25,0.10781403,0.00062226265,0.0857247,0.0005005033,0.10717286,0.0020751792,0.08627878,0.0022906645
Q4_0.25,0.19789433,0.003656713,0.15651673,0.0032047848,0.19796814,0.007665308,0.1564364,0.0064942245
Q1_Q2_0.5,0.15581045,0.0005606643,0.12418892,0.0004245177,0.15522006,0.0017825555,0.12408515,0.0018836884
Q1_Q3_0.5,0.14342947,0.0007325772,0.112456724,0.000565241,0.14280686,0.0011386937,0.112060145,0.0009862927
Q1_Q4_0.5,0.17494988,0.00050886587,0.13884461,0.00023032445,0.17534244,0.002393764,0.13927363,0.0015171338
Q2_Q3_0.5,0.10812247,0.0007870443,0.08616562,0.00059589173,0.10788506,0.001721811,0.08601602,0.0014864742
Q2_Q4_0.5,0.1621275,0.0010089776,0.122536086,0.0010633735,0.16163974,0.0019444921,0.12254884,0.0012027769
Q3_Q4_0.5,0.17128193,0.0013692204,0.13140991,0.0006807467,0.17039496,0.0037035292,0.13124578,0.003077425
Q1_0.5,0.17306295,0.0002758994,0.14063568,0.00025841722,0.17240204,0.0028063592,0.14005373,0.0022980552
Q2_0.5,0.112944245,0.0008421182,0.09017285,0.00065352,0.11246942,0.0029508949,0.08984267,0.002364562
Q3_0.5,0.10776067,0.0006172636,0.08590987,0.00059608795,0.10799307,0.0024082898,0.08624709,0.0017176813
Q4_0.5,0.20538607,0.00075281196,0.16383174,0.00072707736,0.20675404,0.0021179381,0.16559854,0.0018501261
Q1_Q2_0.75,0.17271301,0.00067233475,0.13857457,0.00028186955,0.17347707,0.0029149072,0.1391891,0.0020060695
Q1_Q3_0.75,0.14977382,0.0004611875,0.11697054,0.00036181384,0.15038769,0.0027901805,0.11759901,0.0018630023
Q1_Q4_0.75,0.17496376,0.00066728995,0.13884981,0.00058653817,0.17622975,0.0019584356,0.139843,0.0015744886
Q2_Q3_0.75,0.108508885,0.0008285816,0.08657304,0.0005970538,0.10799054,0.0011400384,0.0860268,0.00080010656
Q2_Q4_0.75,0.16759092,0.00070312293,0.12686244,0.00054576114,0.16682252,0.0019577271,0.12625109,0.0015779913
Q3_Q4_0.75,0.18784562,0.0009693404,0.1450863,0.00083991105,0.18792531,0.002545085,0.1454948,0.0017373228
Q1_0.75,0.18300137,0.0008081256,0.14957508,0.0008322946,0.18106811,0.0036541289,0.1478569,0.0024705916
Q2_0.75,0.11345677,0.00052102905,0.090689585,0.0004730673,0.11445997,0.0009789299,0.09109112,0.0008131448
Q3_0.75,0.10825229,0.0003948877,0.08629266,0.00042973727,0.10895683,0.0014433884,0.08651279,0.0009181698
Q4_0.75,0.2173843,0.0015925666,0.17425925,0.0010490092,0.21685514,0.0015930579,0.17409618,0.0014459605
Q1_Q2_1.0,0.20044124,0.0004918052,0.1633257,0.00039601405,0.2005581,0.0014920011,0.16339952,0.0014145946
Q1_Q3_1.0,0.16264296,0.0008455688,0.12697132,0.00069606706,0.16305448,0.0025787381,0.12717772,0.0019270559
Q1_Q4_1.0,0.17584246,0.0006084905,0.13955188,0.0003034247,0.175063,0.0014216423,0.13865319,0.00069625623
Q2_Q3_1.0,0.10931195,0.00042176308,0.08707322,0.00035529293,0.108782575,0.001372879,0.08651113,0.0010444351
Q2_Q4_1.0,0.17775877,0.0011959326,0.13381425,0.0010492293,0.1778454,0.0021476452,0.13406274,0.001570697
Q3_Q4_1.0,0.2115788,0.0006802595,0.16682673,0.00075310207,0.21169846,0.0019363197,0.16704756,0.0014074825
Q1_1.0,0.19315964,0.0016034321,0.158612,0.0012684946,0.1949555,0.001589823,0.16029707,0.00081162347
Q2_1.0,0.11589839,0.0010643272,0.0924873,0.0007394582,0.11538775,0.0011805518,0.09240219,0.001396156
Q3_1.0,0.10911667,0.0007608124,0.086744085,0.0006589576,0.108131096,0.0011581852,0.08619411,0.0005352824
Q4_1.0,0.22919694,0.0007145725,0.18550798,0.00057474425,0.2286841,0.0024905675,0.18521239,0.0019234641
