,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
0.1,0.9889594075800151,0.008993354200555283,0.953689629345407,0.012276731479225896
0.2,0.8475751995473519,0.024618920788008234,0.7549001039349111,0.035360196187724464
0.3,0.9488499266019845,0.018682946029905462,0.8772679368037771,0.021293277046903966
0.4,0.9416505685318519,0.019334546658362182,0.8044466048422614,0.01587046912984624
0.5,0.9146063677754839,0.014233354275916498,0.7656101110487766,0.01595985801207222
0.6,0.854958306595248,0.014665911144987718,0.4773548757561022,0.02442695060765245
0.7,0.8330609312382162,0.0333372493505525,0.7241796452322243,0.017171739129188953
0.8,0.8992184152806345,0.01493912270973222,0.5054112337512318,0.036278846857972606
