,RD,ZR,Mean,KNN,MF,Mice,MisF,XGB,OT,HI,GAIN,Mi,NMi,CSDI
Cali,0.011535566402658227,0.48914894653783153,0.3659559444226102,0.4774173815139934,0.3760180906564262,0.4546937754306521,0.2542986810998505,0.5106367149182234,0.3022894647610329,0.4576100702771403,-0.06907001292544515,-2.3509243190959523,-4.193740707358081,-0.000456203330400573
Concre,0.5261989731513645,0.5400149933007623,-0.10980260625320581,0.5396752946650264,-0.2932450473763294,0.4550231540805191,0.5214546602851692,0.41432761524387074,0.3671800228444628,0.4448372060372036,0.08680076925454754,-2.289764838476554,-3.0277710815138734,-0.004890738777527215
Red,0.30216019913624254,0.33648345163490145,0.28268972655859753,0.2789906577811694,0.31199819326076234,0.2490135548565223,0.29428902325133477,0.211250654774532,0.30866771962559547,0.2906651583675536,0.275729064263386,0.24674800796891755,0.21884290429685516,-0.008343647721521252
White,0.26439044669979095,0.2676756603833049,0.2501188131760353,0.25866869087594796,0.23710285621088084,0.26008097280751974,0.24940096522055127,0.2591909900646187,0.2637380022332244,0.25269478248668004,0.19318080169348412,-0.07337685764901065,-0.06435760252809627,-0.0009750414410025332
Yacht,0.5505098145644852,0.50276345581781,-2.457846645600995,-1.2533005099426755,-1.049776818590804,-2.218742712135079,-2.044243729846171,-2.3580472151335554,-0.49159483456403497,-1.9911242237494442,-0.02781271617706942,0.10572107242483031,0.19707228587741085,-0.05689843482840105
