,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.2299978,0.00405424,0.18997964,0.0039839037,0.2449675,0.015529004,0.20939302,0.016460493
Q1_Q3_0.25,0.22091345,0.004536442,0.18282868,0.0048891786,0.23708157,0.009549878,0.19984768,0.009922954
Q1_Q4_0.25,0.30362657,0.0037398287,0.26309922,0.0043841167,0.32034227,0.008792453,0.28345835,0.0075161587
Q2_Q3_0.25,0.11685155,0.0040854355,0.09223663,0.0029878733,0.11907639,0.009784939,0.09470285,0.00930649
Q2_Q4_0.25,0.26460075,0.0029102152,0.20066845,0.0023971775,0.28295144,0.0136888,0.2166713,0.0079561835
Q3_Q4_0.25,0.273683,0.005209039,0.21830015,0.0046950746,0.2943197,0.01919621,0.2366595,0.014541047
Q1_0.25,0.27059588,0.0064140996,0.2416635,0.0065556997,0.29026815,0.012009242,0.2675606,0.012345596
Q2_0.25,0.09954707,0.005186777,0.08088106,0.0040205275,0.102168724,0.00792703,0.084453404,0.006605011
Q3_0.25,0.12337627,0.0032412582,0.098150715,0.0032131975,0.1284804,0.0047966787,0.10359962,0.0049141045
Q4_0.25,0.36292204,0.0064064823,0.319444,0.00478653,0.38709536,0.028428003,0.34873712,0.02285963
Q1_Q2_0.5,0.27487507,0.005530311,0.23251013,0.0052493163,0.28834695,0.012245724,0.24799076,0.008279889
Q1_Q3_0.5,0.25741586,0.003129862,0.21109667,0.0027228922,0.27105048,0.004570226,0.22415078,0.0043575163
Q1_Q4_0.5,0.3064444,0.0018362732,0.27289495,0.0020827234,0.31617853,0.005469027,0.28162998,0.005641525
Q2_Q3_0.5,0.123133674,0.0027506456,0.09793793,0.0026004275,0.124535516,0.011082607,0.09931286,0.009158149
Q2_Q4_0.5,0.28982335,0.0049079256,0.21963032,0.004254956,0.30378312,0.01450585,0.23140231,0.013811363
Q3_Q4_0.5,0.323183,0.0039107525,0.2663425,0.004418136,0.33136386,0.011855863,0.27400243,0.011236527
Q1_0.5,0.31541684,0.0037905646,0.28925672,0.0041749,0.3295566,0.01228682,0.30596724,0.011996916
Q2_0.5,0.11079979,0.00404287,0.08948763,0.0024856804,0.10980065,0.008714709,0.091596805,0.006907679
Q3_0.5,0.13680632,0.004502463,0.109620355,0.00415152,0.1362356,0.009502722,0.11011132,0.01013272
Q4_0.5,0.39180169,0.005981087,0.3505603,0.0067037097,0.4113947,0.016088039,0.37103802,0.012922932
Q1_Q2_0.75,0.33045933,0.0036165456,0.29235682,0.003090154,0.3363774,0.005665549,0.2984773,0.0052809636
Q1_Q3_0.75,0.30813915,0.002637653,0.24740162,0.0019305345,0.31404206,0.009739859,0.25229168,0.006080711
Q1_Q4_0.75,0.3099145,0.0023369924,0.27680522,0.0023556743,0.31173807,0.008177086,0.27829173,0.0066475184
Q2_Q3_0.75,0.13536958,0.0046875137,0.10797419,0.0043369187,0.13534671,0.0059558647,0.10893573,0.0050104777
Q2_Q4_0.75,0.3201538,0.003592024,0.2401876,0.0034920275,0.32628387,0.013833149,0.2464991,0.011205689
Q3_Q4_0.75,0.3717697,0.001836759,0.3192811,0.0010554341,0.37042522,0.011819339,0.31751892,0.010573266
Q1_0.75,0.3775059,0.0034381875,0.34964648,0.0030939784,0.38495865,0.015775966,0.35723883,0.013910388
Q2_0.75,0.12125721,0.0020773243,0.09901396,0.0024202259,0.12096417,0.010603108,0.10145934,0.0080662565
Q3_0.75,0.14104185,0.005142428,0.11334127,0.0035404433,0.14698257,0.010705628,0.120135464,0.00847887
Q4_0.75,0.42112595,0.0026265802,0.3821988,0.0028631745,0.43196017,0.017940754,0.3932621,0.016932812
Q1_Q2_1.0,0.4161488,0.004475984,0.3774228,0.0040733586,0.4154795,0.010540488,0.37749863,0.0099030705
Q1_Q3_1.0,0.4212275,0.0033704818,0.33278793,0.0029938822,0.41920128,0.011563216,0.33067736,0.0100216195
Q1_Q4_1.0,0.31232363,0.001728924,0.279151,0.001636702,0.31163672,0.005521586,0.2787536,0.0057185553
Q2_Q3_1.0,0.14048696,0.0016495788,0.11309318,0.0019458615,0.14750592,0.008097023,0.11965142,0.0070202653
Q2_Q4_1.0,0.34712487,0.0024720104,0.2636941,0.0024468296,0.35010058,0.012824415,0.2666524,0.011037983
Q3_Q4_1.0,0.4184328,0.0029242781,0.37211537,0.0032027918,0.4176229,0.0105708465,0.3713901,0.010468717
Q1_1.0,0.4599948,0.003253512,0.42230505,0.00252206,0.4616724,0.010835087,0.42292777,0.008543086
Q2_1.0,0.12841722,0.0027719373,0.10652697,0.002769251,0.13084921,0.008533144,0.11140962,0.0072132633
Q3_1.0,0.15214552,0.0024845293,0.12316267,0.0022131482,0.157805,0.011576062,0.129762,0.011206267
Q4_1.0,0.4544856,0.0026336042,0.4151555,0.0025235882,0.4587736,0.014829278,0.41929835,0.013765162
