,random,zero,Mean,MF,KNN,MICE,Missforest,XGB,OT,Hyper,GAIN,notmiwae,miwae,tabcsdi
banknote,0.6940715644708344,0.5739374879473541,0.7896224027234175,0.7705819076052025,0.7858693259776963,0.851835196049187,0.8382348690809204,0.8384347045536777,0.7676450476482968,0.8481981675477911,0.7755551764069726,0.7355591338815719,0.719463734247098,0.421734819768356
climate_model_crashes,0.4776858435681965,0.4771841713273939,0.4776858435681965,0.4776858435681965,0.4771642556226735,0.4776858435681965,0.4776858435681965,0.476637503440066,0.4776858435681965,0.4776858435681965,0.4776858435681965,0.4776858435681965,0.4776858435681965,0.4776858435681965
connectionist_bench_sonar,0.6041788433877243,0.6698250920809191,0.7247898072952241,0.7358327776231648,0.7502136533057586,0.7292047675935145,0.7651177588797289,0.7370056426447404,0.7120345061101364,0.7446004744530934,0.6674194640385768,0.7095697875819866,0.7142959072032299,0.4258650713330517
qsar_biodegradation,0.5954621028938394,0.6852360783075435,0.7366389450047215,0.7364028561286897,0.7848566761646721,0.7780840606285034,0.766730085491332,0.7635966543780585,0.6832186777812768,0.7688828491791906,0.7228705375988007,0.759805764637153,0.7501389188576709,0.3668986690810151
yeast,0.103807175891058,0.1416912845521383,0.17057514601541415,0.17830777593984787,0.16770956711307697,0.1987267151389624,0.19808913487591534,0.19094171775719768,0.1778566921101951,0.18815243850100538,0.15682665069170582,0.13818680559565846,0.13367799215411894,0.005427807930422081
