,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
0.1,0.15396263,0.06930716,0.1416368,0.06083442,0.19637887,0.0833425,0.18802842,0.08978769
0.2,0.025793213,0.0061567044,0.0061683753,0.001828834,0.026299953,0.00492527,0.0063424557,0.001962362
0.3,0.057107292,0.014593434,0.034142237,0.006726885,0.057199847,0.017014941,0.034201764,0.007829813
0.4,0.02946109,0.010973308,0.01598275,0.0068077333,0.029388655,0.0111115165,0.016113563,0.007186006
0.5,0.023975447,0.003778392,0.011332551,0.0023541807,0.024674496,0.004292618,0.011616071,0.0025650242
0.6,0.19852701,0.02416506,0.13683178,0.017993392,0.19623569,0.024645654,0.1352505,0.018498108
0.7,0.20466557,0.04617045,0.13407452,0.031576753,0.2037723,0.045814957,0.13333747,0.03143697
0.8,0.25364116,0.015790112,0.16201277,0.010546528,0.2546432,0.014980818,0.16320264,0.010305191
