,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.14798847,0.0021916416,0.115594424,0.0019295078,0.14839506,0.008353151,0.11626091,0.007245076
Q1_Q3_0.25,0.15134886,0.0028185192,0.117229104,0.0020661072,0.15222357,0.012513466,0.118116714,0.009418132
Q1_Q4_0.25,0.1799484,0.0036357904,0.15109228,0.0031001936,0.1791997,0.00756901,0.1503717,0.006862231
Q2_Q3_0.25,0.11383198,0.0010735093,0.09378658,0.0014652681,0.1131011,0.0035522662,0.09323266,0.004131707
Q2_Q4_0.25,0.14059207,0.0017883454,0.116605476,0.0017906331,0.13923192,0.0037764737,0.1152912,0.003842627
Q3_Q4_0.25,0.1459479,0.0021081995,0.117491804,0.001839209,0.14502458,0.006101245,0.11653048,0.0064603104
Q1_0.25,0.18413256,0.002237324,0.14878272,0.0027035356,0.18715966,0.008051119,0.15133852,0.0059232274
Q2_0.25,0.11037606,0.0011146439,0.091952,0.0009407025,0.10812497,0.0074911783,0.08965672,0.005864104
Q3_0.25,0.116858006,0.0024612334,0.09306142,0.0018965456,0.11770763,0.008362659,0.094231114,0.005304102
Q4_0.25,0.17197764,0.0011191152,0.14812386,0.0017923076,0.17115074,0.006556066,0.14692025,0.0052627088
Q1_Q2_0.5,0.16770226,0.0014438133,0.1304132,0.001544886,0.16778155,0.0039645643,0.12970695,0.003522294
Q1_Q3_0.5,0.15804262,0.00058091484,0.118894435,0.00065385725,0.15832345,0.0036771789,0.118579224,0.002739048
Q1_Q4_0.5,0.20062907,0.0020828233,0.16846175,0.002330126,0.20082435,0.004437223,0.16828564,0.005935657
Q2_Q3_0.5,0.13364336,0.0014972867,0.110356405,0.0011382592,0.13246854,0.004591068,0.10972457,0.003609351
Q2_Q4_0.5,0.15193772,0.0017545016,0.124188505,0.0015580818,0.15013884,0.0037370354,0.122217655,0.003790213
Q3_Q4_0.5,0.15961155,0.0032764636,0.1276336,0.0026817808,0.15775922,0.00537805,0.12567732,0.0042192983
Q1_0.5,0.19039254,0.0036743707,0.15624502,0.0041577495,0.19275287,0.009988921,0.158711,0.010637012
Q2_0.5,0.11575874,0.001498897,0.094462365,0.0014224222,0.11426063,0.0060393964,0.093173586,0.0048205806
Q3_0.5,0.11675493,0.0011864763,0.09234409,0.0013943914,0.11554053,0.004627751,0.09154625,0.0043879026
Q4_0.5,0.18283924,0.0021832627,0.15762024,0.0023232033,0.18266635,0.005661732,0.15722604,0.005672043
Q1_Q2_0.75,0.20285806,0.0040278654,0.16100858,0.0034659717,0.20348,0.005684017,0.16134304,0.0035941307
Q1_Q3_0.75,0.1684881,0.001378055,0.12583403,0.00134795,0.16959706,0.00586716,0.12659487,0.0052372618
Q1_Q4_0.75,0.23968503,0.002672892,0.20535342,0.00206599,0.24016818,0.009131205,0.20574787,0.006225698
Q2_Q3_0.75,0.14681852,0.00079364824,0.119526245,0.0007813348,0.14625503,0.0034173664,0.119246684,0.0029530853
Q2_Q4_0.75,0.17354706,0.00055685925,0.14130542,0.000604747,0.1721777,0.004277691,0.14006516,0.004920454
Q3_Q4_0.75,0.18601963,0.0028287445,0.14976326,0.0025498057,0.18535161,0.0022210784,0.14922366,0.0017955574
Q1_0.75,0.22870474,0.0031219597,0.19107857,0.0037188982,0.23066652,0.007907373,0.1930089,0.009136659
Q2_0.75,0.123631395,0.0026589304,0.10190854,0.0025875461,0.12201862,0.007698141,0.10083683,0.0062178443
Q3_0.75,0.12395953,0.002994525,0.09686116,0.0025755167,0.12423998,0.008317994,0.097379565,0.006772417
Q4_0.75,0.2140702,0.0029325718,0.18848567,0.004029513,0.21404608,0.0060846596,0.18840253,0.0050443173
Q1_Q2_1.0,0.35993534,0.0026074953,0.3135015,0.0033443074,0.35756305,0.008560044,0.31125125,0.007275763
Q1_Q3_1.0,0.2488462,0.009430528,0.18379411,0.006381083,0.24781032,0.008777539,0.18300529,0.007026924
Q1_Q4_1.0,0.27364215,0.0018460099,0.2405674,0.001848309,0.27313894,0.006020041,0.240141,0.004654751
Q2_Q3_1.0,0.1560116,0.0028070153,0.12555301,0.002433678,0.15407242,0.0027242142,0.123899445,0.0021417984
Q2_Q4_1.0,0.22223601,0.005168562,0.17601275,0.0026877734,0.21693674,0.012070777,0.1727744,0.008755557
Q3_Q4_1.0,0.31843773,0.009261229,0.28433686,0.010642107,0.3171081,0.011594804,0.28256297,0.012989829
Q1_1.0,0.2779871,0.0043618195,0.245326,0.004023415,0.28131086,0.012138413,0.2486002,0.009414553
Q2_1.0,0.13596807,0.0032839202,0.11159428,0.0027666846,0.13446632,0.0064384844,0.110520706,0.0051998524
Q3_1.0,0.13084884,0.0021168387,0.10315776,0.0020530084,0.13017121,0.004703911,0.10298021,0.0049185646
Q4_1.0,0.27740467,0.029437656,0.2459302,0.017925663,0.27623302,0.027523778,0.24581966,0.016855812
