,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
0.3,0.4036457,0.0011343091,0.33205593,0.0012427032,0.4060916,0.0038764926,0.32943717,0.0039968733
0.5,0.40669003,0.0028416237,0.33222824,0.0027776894,0.40845695,0.0040157842,0.3297318,0.0050338586
0.7,0.40676633,0.0027281218,0.33171886,0.0031365624,0.41104597,0.003366386,0.33297244,0.0026742823
